Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,IBB,HBP,SAC,SF,TB,XBH,GDP,GO,AO,GO_AO,NP,PA
" Howell, J",TB,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Isringhausen, J",LAA,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Iwakuma, H",SEA,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Jansen, K",LAD,P,64,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Janssen, C",TOR,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Johnson, J",BAL,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Jones, N",CWS,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Kelley, S",SEA,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Kimbrel, C",ATL,P,59,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Kintzler, B",MIL,P,14,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Layne, T",SD,P,26,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" League, B",LAD,P,32,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Lidge, B",WSH,P,9,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Lindblom, J",PHI,P,71,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Lindstrom, M",ARI,P,12,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Loe, K",MIL,P,66,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,1,0,0,0,0,1,0,*.**,2,1
" Logan, B",NYY,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Lopez, J",SF,P,65,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Lopez, R",CHC,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Lopez, W",HOU,P,62,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Lowe, M",TEX,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Luetge, L",SEA,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Lyon, B",TOR,P,35,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" MacDougal, M",WSH,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Machi, J",SF,P,8,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Manship, J",MIN,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Marmol, C",CHC,P,60,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Marshall, S",CIN,P,70,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Marte, V",STL,P,45,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Martinez, J",ARI,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" McCutchen, D",PIT,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" McGee, J",TB,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Meek, E",PIT,P,12,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Melancon, M",BOS,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Miller, A",BOS,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Miller, J",OAK,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Mitchell, D",SEA,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Morris, B",PIT,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Mota, G",SF,P,26,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Motte, J",STL,P,66,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Moylan, P",ATL,P,8,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Mujica, E",STL,P,66,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Myers, B",CWS,P,33,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Nathan, J",TEX,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Norberto, J",OAK,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" O'Day, D",BAL,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" O'Flaherty, E",ATL,P,60,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Ohman, W",CIN,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Oliver, D",TOR,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Olson, G",OAK,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Ondrusek, L",CIN,P,59,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Ortega, J",DET,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Palmer, M",SD,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Papelbon, J",PHI,P,67,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Parker, B",CHC,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Parnell, B",NYM,P,70,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,1,0,0,0,0,1,0,*.**,1,1
" Paterson, J",ARI,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Patton, T",BAL,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Pauley, D",SEA,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Peralta, J",TB,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Perez, C",CLE,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Perez, L",TOR,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Perez, O",SEA,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Perkins, G",MIN,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Perry, R",WSH,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Pestano, V",CLE,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Putnam, Z",COL,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Putz, J",ARI,P,55,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Qualls, C",PIT,P,48,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Ramirez, R",NYM,P,57,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Ramos, A",MIA,P,11,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Rapada, C",NYY,P,8,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Rauch, J",NYM,P,68,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Reed, A",CWS,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Rivera, M",NYY,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Robertson, D",NYY,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Rodney, F",TB,P,8,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Rodriguez, F",MIL,P,73,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Rodriguez, H",WSH,P,35,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Rodriguez, P",LAD,P,11,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Romero, J",BAL,P,11,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Romo, S",SF,P,65,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Rosario, S",BOS,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Rosenthal, T",STL,P,19,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Runzler, D",SF,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Rzepczynski, M",STL,P,68,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Saito, T",ARI,P,16,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Sanchez, E",STL,P,15,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Santiago, H",CWS,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Scheppers, T",TEX,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Schwimer, M",PHI,P,31,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Scribner, E",OAK,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Septimo, L",CWS,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Shaw, B",ARI,P,62,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Sipp, T",CLE,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Slaten, D",PIT,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Smith, J",CLE,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Socolovich, M",CHC,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Soriano, R",NYY,P,9,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Spence, J",SD,P,11,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Stewart, Z",BOS,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Storen, D",WSH,P,37,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Storey, M",HOU,P,26,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Street, H",SD,P,37,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Strop, P",BAL,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Stutes, M",PHI,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Takahashi, H",PIT,P,13,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Thatcher, J",SD,P,51,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Thayer, D",SD,P,62,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Thornton, M",CWS,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Tolleson, S",LAD,P,36,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Uehara, K",TEX,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Valdes, R",PHI,P,27,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Valdez, J",HOU,P,12,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Valverde, J",DET,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Van Den Hurk, R",PIT,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Varvaro, A",ATL,P,10,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Venters, J",ATL,P,60,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Veras, J",MIL,P,67,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Villarreal, B",DET,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Villarreal, P",CIN,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Wade, C",TOR,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Walden, J",LAA,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Wall, J",LAD,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Wilhelmsen, T",SEA,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Wilson, B",SF,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Wilson, J",PIT,P,8,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Zagurski, M",ARI,P,43,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
