Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,IBB,HBP,SAC,SF,TB,XBH,GDP,GO,AO,GO_AO,NP,PA
" Barney, D",CHC,2B,141,501,49,104,25,1,7,41,36,64,4,2,0.208,0.266,0.303,0.569,5,6,4,6,152,33,22,188,177,1.06,2128,555
" Romine, A",NYY,C,60,135,15,28,9,0,1,10,8,37,1,0,0.207,0.255,0.296,0.551,0,1,3,1,40,10,7,53,28,1.89,522,148
" Pena, C",KC,1B,89,280,38,58,13,1,8,25,43,92,1,3,0.207,0.321,0.346,0.668,5,4,1,0,97,22,5,87,49,1.78,1308,328
" Den Dekker, M",NYM,CF,27,58,7,12,1,0,1,6,4,23,4,1,0.207,0.27,0.276,0.546,0,1,0,0,16,2,0,12,11,1.09,269,63
" Peguero, F",SF,LF,18,29,4,6,1,0,1,1,1,2,2,0,0.207,0.233,0.345,0.578,0,0,0,0,10,2,2,16,7,2.29,77,30
" Ryu, H",LAD,P,27,58,5,12,3,1,0,5,2,23,0,0,0.207,0.233,0.293,0.526,0,0,6,0,17,4,1,21,9,2.33,260,66
" Cole, G",PIT,P,17,34,3,7,0,0,0,5,1,14,0,0,0.206,0.229,0.206,0.434,0,0,1,0,7,0,0,13,1,13,161,36
" Estrada, M",MIL,P,19,34,1,7,1,0,0,2,1,16,0,0,0.206,0.229,0.235,0.464,0,0,5,0,8,1,0,14,2,7,172,40
" Phegley, J",CWS,C,65,204,14,42,7,0,4,22,5,41,2,0,0.206,0.223,0.299,0.522,0,0,2,2,61,11,6,60,71,0.85,723,213
" Pillar, K",TOR,LF,36,102,11,21,4,0,3,13,4,29,0,1,0.206,0.25,0.333,0.583,0,2,2,0,34,7,0,23,31,0.74,437,110
" Harris, B",TEX,SS,44,107,14,22,4,0,4,9,6,29,0,1,0.206,0.252,0.355,0.607,0,1,2,1,38,8,2,38,23,1.65,446,117
" Niese, J",NYM,P,22,39,6,8,2,0,0,4,4,17,0,0,0.205,0.279,0.256,0.535,0,0,2,0,10,2,1,13,4,3.25,192,45
" Davis, I",NYM,1B,103,317,37,65,14,0,9,33,57,101,4,0,0.205,0.326,0.334,0.661,5,1,0,2,106,23,9,92,70,1.31,1565,377
" Francoeur, J",SF,RF,81,245,20,50,10,2,3,17,9,61,3,0,0.204,0.238,0.298,0.536,2,2,0,0,73,15,7,76,65,1.17,958,256
" Bay, J",SEA,RF,68,206,30,42,6,0,11,20,26,62,3,1,0.204,0.298,0.393,0.691,1,2,1,1,81,17,6,60,50,1.2,959,236
" Herrmann, C",MIN,C,57,157,16,32,7,0,4,18,18,49,0,1,0.204,0.286,0.325,0.611,0,0,3,0,51,11,3,45,37,1.22,715,178
" Gillespie, C",CHC,LF,28,59,6,12,2,0,0,4,7,13,0,0,0.203,0.294,0.237,0.531,1,1,1,1,14,2,2,19,19,1,271,69
" Holt, B",BOS,3B,26,59,9,12,2,0,0,11,7,4,1,0,0.203,0.275,0.237,0.513,0,0,3,3,14,2,0,32,17,1.88,268,72
" Cruz, T",STL,C,51,123,13,25,6,1,1,13,4,25,0,0,0.203,0.24,0.293,0.533,1,2,0,0,36,8,7,51,29,1.76,459,129
" Olivo, M",MIA,C,33,74,5,15,2,0,4,9,5,23,0,0,0.203,0.25,0.392,0.642,0,0,0,1,29,6,2,23,16,1.44,319,80
" Kieschnick, R",SF,LF,38,84,6,17,0,1,0,5,11,29,0,0,0.202,0.295,0.226,0.521,2,0,0,0,19,1,3,21,20,1.05,413,95
" Hafner, T",NYY,DH,82,262,31,53,8,1,12,37,32,79,2,0,0.202,0.301,0.378,0.679,2,5,0,0,99,21,5,65,70,0.93,1230,299
" D'Arnaud, T",NYM,C,31,99,4,20,3,0,1,5,12,21,0,0,0.202,0.286,0.263,0.548,0,0,0,1,26,4,3,33,29,1.14,453,112
" Tejada, R",NYM,SS,57,208,20,42,12,0,0,10,15,24,2,1,0.202,0.259,0.26,0.519,0,1,3,0,54,12,3,75,73,1.03,857,227
" Tracy, C",WSH,3B,92,129,6,26,4,0,4,11,7,25,0,2,0.202,0.243,0.326,0.568,0,0,0,0,42,8,2,28,52,0.54,486,136
" Borbon, J",CHC,CF,73,105,11,21,3,1,1,3,12,22,7,1,0.2,0.282,0.276,0.558,0,0,1,0,29,5,0,37,26,1.42,442,118
" Brown, J",MIA,1B,14,15,0,3,1,0,0,5,1,1,0,0,0.2,0.235,0.267,0.502,0,0,0,1,4,1,0,7,5,1.4,76,17
" Maness, S",STL,P,64,5,0,1,0,0,0,0,0,3,0,0,0.2,0.2,0.2,0.4,0,0,0,0,1,0,1,2,0,*.**,20,5
" Morel, B",CWS,3B,12,25,3,5,0,0,0,1,5,7,1,1,0.2,0.333,0.2,0.533,0,0,0,0,5,0,1,9,5,1.8,127,30
" Morris, B",PIT,P,52,5,1,1,0,0,0,0,0,2,0,0,0.2,0.2,0.2,0.4,0,0,0,0,1,0,0,2,0,*.**,22,5
" Orr, P",PHI,3B,15,20,1,4,0,0,0,0,2,8,0,0,0.2,0.273,0.2,0.473,0,0,0,0,4,0,0,4,4,1,74,22
" Pridie, J",BAL,LF,4,10,0,2,0,0,0,1,0,2,0,0,0.2,0.2,0.2,0.4,0,0,0,0,2,0,0,4,2,2,40,10
" Skaggs, T",ARI,P,7,10,0,2,0,0,0,1,0,5,0,0,0.2,0.2,0.2,0.4,0,0,3,0,2,0,0,5,1,5,34,13
" Tovar, W",NYM,SS,7,15,1,3,0,0,0,2,1,3,1,0,0.2,0.294,0.2,0.494,1,1,2,0,3,0,2,9,4,2.25,67,19
" Wilson, J",ARI,2B,30,60,9,12,1,1,1,4,5,17,0,0,0.2,0.262,0.3,0.562,0,0,0,0,18,3,6,23,14,1.64,250,65
" Young, C",OAK,CF,107,335,46,67,18,3,12,40,36,93,10,3,0.2,0.28,0.379,0.659,3,2,0,2,127,33,7,66,118,0.56,1563,375
" Fuld, S",TB,LF,118,176,25,35,0,3,2,17,17,28,8,2,0.199,0.27,0.267,0.537,0,1,4,2,47,5,6,76,49,1.55,770,200
" Hanigan, R",CIN,C,75,222,17,44,8,0,2,21,29,27,0,1,0.198,0.306,0.261,0.567,9,6,2,1,58,10,7,90,71,1.27,984,260
" Garcia, L",CWS,2B,45,101,10,20,1,1,0,2,7,34,7,2,0.198,0.248,0.228,0.475,0,0,2,1,23,2,0,25,25,1,400,111
" Ryan, B",NYY,SS,104,319,30,63,12,0,4,22,23,73,4,2,0.197,0.255,0.273,0.528,1,2,4,1,87,16,11,93,106,0.88,1270,349
" Perez, H",DET,2B,34,66,13,13,0,1,0,5,2,15,1,0,0.197,0.217,0.227,0.445,0,0,2,1,15,1,2,23,20,1.15,239,71
" Flowers, T",CWS,C,84,256,24,50,11,0,10,24,14,94,0,1,0.195,0.247,0.355,0.603,1,4,0,1,91,21,9,61,61,1,1018,275
" Reimold, N",BAL,LF,40,128,17,25,3,0,5,12,10,41,0,1,0.195,0.25,0.336,0.586,2,0,0,2,43,8,4,37,31,1.19,603,140
" Arencibia, J",TOR,C,138,474,45,92,18,0,21,55,18,148,0,2,0.194,0.227,0.365,0.592,0,3,0,2,173,39,8,106,138,0.77,1912,497
" Colabello, C",MIN,1B,55,160,14,31,3,0,7,17,20,58,0,1,0.194,0.287,0.344,0.631,0,1,0,0,55,10,5,58,18,3.22,731,181
" Kotsay, M",SD,LF,104,155,8,30,2,0,1,12,13,25,0,2,0.194,0.253,0.226,0.479,0,0,1,2,35,3,1,53,51,1.04,619,171
" Gonzalez, A",NYY,SS,24,57,6,11,2,0,1,6,2,12,0,0,0.193,0.217,0.281,0.497,1,0,0,1,16,3,2,20,17,1.18,217,60
" Adams, D",NYY,3B,43,140,10,27,5,1,2,13,9,43,0,0,0.193,0.252,0.286,0.537,0,2,1,0,40,8,4,48,27,1.78,602,152
" Shoppach, K",CLE,C,36,109,11,21,7,0,3,9,12,46,0,0,0.193,0.288,0.339,0.627,1,3,2,1,37,10,0,18,27,0.67,489,127
" Sucre, J",SEA,C,8,26,1,5,0,0,0,3,2,1,0,0,0.192,0.241,0.192,0.434,0,0,0,1,5,0,2,17,6,2.83,96,29
" Hicks, A",MIN,CF,81,281,37,54,11,3,8,27,24,84,9,3,0.192,0.259,0.338,0.597,0,2,4,2,95,22,0,74,75,0.99,1271,313
" Paredes, J",HOU,RF,48,125,8,24,4,0,1,10,6,44,4,4,0.192,0.231,0.248,0.479,0,1,1,2,31,5,1,40,21,1.9,495,135
" Gimenez, H",CWS,C,26,68,8,13,4,0,2,10,7,22,0,0,0.191,0.275,0.338,0.613,1,2,0,3,23,6,1,18,19,0.95,312,80
" Hairston, S",WSH,LF,85,157,18,30,5,0,10,26,9,44,2,0,0.191,0.237,0.414,0.651,0,2,1,5,65,15,3,29,63,0.46,681,174
" Chacin, J",COL,P,30,63,2,12,1,0,1,7,3,15,0,0,0.19,0.221,0.254,0.475,0,0,2,2,16,2,1,27,14,1.93,262,70
" Jeter, D",NYY,SS,17,63,8,12,1,0,1,7,8,10,0,0,0.19,0.288,0.254,0.542,1,1,0,1,16,2,3,36,9,4,285,73
" Lannan, J",PHI,P,14,21,2,4,1,0,0,1,2,11,0,0,0.19,0.261,0.238,0.499,0,0,2,0,5,1,0,4,4,1,112,25
" Leake, M",CIN,P,29,63,8,12,2,1,0,2,2,19,0,0,0.19,0.215,0.254,0.469,0,0,4,0,16,3,2,20,18,1.11,239,69
" Rosales, A",TEX,1B,68,147,15,28,5,0,5,12,10,34,0,0,0.19,0.259,0.327,0.586,1,4,4,1,48,10,4,53,41,1.29,564,166
" Bradley Jr., J",BOS,CF,37,95,18,18,5,0,3,10,10,31,2,0,0.189,0.28,0.337,0.617,0,2,0,0,32,8,1,34,13,2.62,436,107
" Nieuwenhuis, K",NYM,CF,47,95,10,18,3,1,3,14,12,32,2,0,0.189,0.278,0.337,0.615,1,0,0,1,32,7,1,26,21,1.24,447,108
" Baxter, M",LAD,RF,74,132,14,25,6,1,0,4,17,28,5,2,0.189,0.303,0.25,0.553,0,5,0,1,33,7,1,29,52,0.56,647,155
" Ransom, C",CHC,3B,62,169,21,32,10,1,9,20,22,62,0,0,0.189,0.286,0.42,0.707,0,1,1,0,71,20,4,42,38,1.11,807,193
" Sellers, J",LAD,SS,27,69,6,13,1,0,1,2,5,20,0,0,0.188,0.263,0.246,0.51,0,2,1,0,17,2,3,18,22,0.82,314,77
" Valdespin, J",NYM,CF,66,133,16,25,3,1,4,16,8,28,4,3,0.188,0.25,0.316,0.566,0,3,0,0,42,8,1,42,39,1.08,576,144
" Ankiel, R",NYM,CF,45,128,13,24,7,1,7,18,8,60,0,1,0.188,0.235,0.422,0.657,0,0,0,0,54,15,1,17,28,0.61,539,136
" Bourgeois, J",CIN,CF,9,16,2,3,0,0,1,2,2,4,0,0,0.188,0.278,0.375,0.653,0,0,0,0,6,1,0,4,5,0.8,69,18
" Marte, A",ARI,LF,22,43,4,8,3,0,0,4,4,12,0,0,0.186,0.271,0.256,0.527,0,1,0,0,11,3,0,13,10,1.3,211,48
" Quiroz, G",SF,C,43,86,5,16,7,0,1,6,5,21,0,0,0.186,0.237,0.302,0.539,1,1,2,1,26,8,4,35,21,1.67,343,95
" Hawpe, B",LAA,RF,17,27,2,5,0,0,0,2,5,14,0,0,0.185,0.313,0.185,0.498,0,0,0,0,5,0,0,6,2,3,144,32
" Kearns, A",MIA,RF,19,27,3,5,0,0,0,0,4,8,0,0,0.185,0.29,0.185,0.476,0,0,0,0,5,0,1,8,7,1.14,132,31
" Brignac, R",COL,SS,46,92,5,17,4,0,1,6,4,30,0,0,0.185,0.219,0.261,0.48,1,0,2,0,24,5,6,33,20,1.65,377,98
" Mastroianni, D",MIN,LF,30,65,5,12,2,0,0,5,3,23,2,1,0.185,0.229,0.215,0.444,0,1,3,1,14,2,2,18,18,1,291,73
" Andino, R",PIT,2B,29,76,5,14,4,0,0,4,7,27,0,0,0.184,0.253,0.237,0.49,0,0,2,0,18,4,3,25,15,1.67,342,85
" Upton Jr., M",ATL,CF,126,391,30,72,14,0,9,26,44,151,12,5,0.184,0.268,0.289,0.557,2,3,1,6,113,23,7,93,89,1.04,1722,446
" Marisnick, J",MIA,CF,40,109,6,20,2,1,1,5,6,27,3,1,0.183,0.231,0.248,0.478,0,1,1,1,27,4,1,32,33,0.97,472,118
" Lee, C",PHI,P,31,60,5,11,1,1,0,6,2,25,0,2,0.183,0.21,0.233,0.443,0,0,10,0,14,2,0,26,8,3.25,238,72
" Giambi, J",CLE,DH,71,186,21,34,8,0,9,31,23,56,0,1,0.183,0.282,0.371,0.653,0,4,0,3,69,17,8,49,58,0.84,913,216
" Duncan, S",TB,LF,20,55,6,10,1,0,2,6,9,14,0,0,0.182,0.297,0.309,0.606,0,0,0,0,17,3,4,13,22,0.59,233,64
" Harang, A",NYM,P,6,11,1,2,0,0,0,0,0,6,0,0,0.182,0.182,0.182,0.364,0,0,0,0,2,0,0,2,1,2,34,11
" Kershaw, C",LAD,P,35,77,8,14,3,0,1,10,5,24,0,0,0.182,0.241,0.26,0.501,0,1,9,0,20,4,3,40,11,3.64,350,92
" Martinez, F",HOU,LF,11,33,1,6,0,0,1,3,1,12,0,0,0.182,0.229,0.273,0.501,0,1,0,0,9,1,0,12,3,4,138,35
" Ross, T",SD,P,33,33,0,6,0,0,0,0,0,18,0,0,0.182,0.182,0.182,0.364,0,0,3,0,6,0,0,9,3,3,130,36
" Mathis, J",MIA,C,73,232,14,42,7,1,5,29,21,76,0,0,0.181,0.251,0.284,0.535,4,1,1,1,66,13,5,60,61,0.98,985,256
" Inge, B",PIT,3B,50,105,5,19,3,0,1,7,2,32,0,0,0.181,0.204,0.238,0.442,0,1,2,0,25,4,2,23,35,0.66,439,110
" Bernadina, R",PHI,LF,112,227,26,41,10,2,4,11,16,65,4,0,0.181,0.25,0.295,0.545,1,5,2,0,67,16,4,76,51,1.49,976,250
" Kottaras, G",KC,C,46,100,13,18,4,0,5,12,24,42,1,0,0.18,0.349,0.37,0.719,2,2,0,0,37,9,2,22,20,1.1,563,126
" Snyder, B",BOS,3B,27,50,5,9,3,0,2,7,0,16,0,0,0.18,0.212,0.36,0.572,0,2,0,0,18,5,0,6,19,0.32,205,52
" Nix, L",PHI,RF,81,128,11,23,4,0,2,7,8,44,1,0,0.18,0.228,0.258,0.486,2,0,0,0,33,6,2,34,29,1.17,543,136
" Chirinos, R",TEX,C,13,28,3,5,3,0,0,0,2,6,0,0,0.179,0.233,0.286,0.519,0,0,0,0,8,3,1,7,11,0.64,121,30
" Hamels, C",PHI,P,31,56,4,10,1,1,0,5,1,24,0,1,0.179,0.207,0.232,0.439,0,1,13,0,13,2,0,25,10,2.5,236,71
" Montz, L",OAK,C,13,28,2,5,3,0,1,5,1,8,0,0,0.179,0.2,0.393,0.593,0,0,0,1,11,4,0,7,9,0.78,103,30
" Uggla, D",ATL,2B,136,448,60,80,10,3,22,55,77,171,2,0,0.179,0.309,0.362,0.671,2,9,0,3,162,35,7,96,111,0.86,2224,537
" Gosewisch, T",ARI,C,14,45,1,8,2,0,0,3,0,8,0,0,0.178,0.174,0.222,0.396,0,0,1,1,10,2,3,17,17,1,162,47
" Gonzalez, A",MIL,1B,41,113,14,20,3,0,1,8,3,26,0,0,0.177,0.203,0.23,0.433,0,1,0,1,26,4,1,35,34,1.03,396,118
" Carrera, E",CLE,RF,15,17,3,3,0,0,0,1,1,5,0,0,0.176,0.3,0.176,0.476,0,2,1,0,3,0,1,5,6,0.83,76,21
" McGuiness, C",TEX,1B,10,34,0,6,1,0,0,1,0,13,0,0,0.176,0.176,0.206,0.382,0,0,0,0,7,1,1,9,7,1.29,133,34
" Westbrook, J",STL,P,19,34,5,6,2,0,0,4,4,12,1,0,0.176,0.263,0.235,0.498,0,0,4,0,8,2,1,18,3,6,161,42
" Martinez, M",PHI,CF,29,40,5,7,0,0,0,3,0,12,1,0,0.175,0.175,0.175,0.35,0,0,0,0,7,0,1,13,9,1.44,142,40
" Thole, J",TOR,C,45,120,11,21,3,1,1,8,12,25,0,0,0.175,0.256,0.242,0.497,0,1,2,0,29,5,3,42,37,1.14,553,135
" Hinske, E",ARI,1B,52,52,2,9,3,0,1,6,6,17,0,0,0.173,0.259,0.288,0.547,0,0,0,0,15,4,2,16,12,1.33,231,58
" Johnson, R",STL,C,20,35,2,6,1,1,0,2,3,6,0,0,0.171,0.237,0.257,0.494,0,0,0,0,9,2,2,17,8,2.13,142,38
" Janish, P",ATL,3B,52,41,7,7,2,0,0,2,3,11,0,0,0.171,0.222,0.22,0.442,0,0,0,1,9,2,3,10,17,0.59,173,45
" Haren, D",WSH,P,29,47,2,8,3,0,0,2,1,17,0,0,0.17,0.204,0.234,0.438,0,1,6,0,11,3,0,22,6,3.67,209,55
" Maldonado, M",MIL,C,67,183,13,31,7,1,4,22,13,53,0,0,0.169,0.236,0.284,0.52,1,3,3,0,52,12,2,49,55,0.89,796,202
" Laird, B",HOU,1B,25,71,7,12,3,0,5,11,3,26,0,0,0.169,0.224,0.423,0.646,0,2,0,0,30,8,2,20,15,1.33,280,76
" Blanton, J",LAA,P,3,6,0,1,0,0,0,0,0,2,0,0,0.167,0.167,0.167,0.333,0,0,0,0,1,0,0,3,0,*.**,19,6
" Brown, C",WSH,LF,14,12,2,2,1,0,1,1,3,4,1,0,0.167,0.333,0.5,0.833,0,0,0,0,6,2,1,4,3,1.33,61,15
" Castellanos, A",BOS,RF,8,18,2,3,1,0,1,1,0,5,0,0,0.167,0.167,0.389,0.556,0,0,0,0,7,2,0,6,4,1.5,64,18
" Diaz, M",MIA,LF,10,18,1,3,1,0,0,1,1,3,0,0,0.167,0.211,0.222,0.433,0,0,0,0,4,1,1,10,3,3.33,59,19
" Joseph, C",NYY,2B,2,6,1,1,1,0,0,0,1,1,0,0,0.167,0.286,0.333,0.619,0,0,0,0,2,1,0,2,2,1,20,7
" Kickham, M",SF,P,10,6,0,1,1,0,0,0,0,1,0,0,0.167,0.167,0.333,0.5,0,0,0,0,2,1,0,2,2,1,22,6
" Kobernus, J",WSH,LF,24,30,8,5,0,0,1,1,5,6,3,2,0.167,0.306,0.267,0.572,0,1,0,0,8,1,0,9,10,0.9,141,36
" LeBlanc, W",HOU,P,13,12,1,2,0,0,0,0,0,2,0,0,0.167,0.167,0.167,0.333,0,0,1,0,2,0,0,9,0,*.**,50,13
" Lyons, T",STL,P,11,12,0,2,0,0,0,0,0,4,0,0,0.167,0.167,0.167,0.333,0,0,1,0,2,0,0,6,1,6,47,13
" Mazzaro, V",PIT,P,54,6,0,1,0,0,0,0,0,4,0,0,0.167,0.167,0.167,0.333,0,0,0,0,1,0,0,0,1,0,27,6
" McHugh, C",COL,P,7,6,0,1,0,0,0,0,0,2,0,0,0.167,0.167,0.167,0.333,0,0,0,0,1,0,0,1,2,0.5,19,6
" O'Sullivan, S",SD,P,7,6,0,1,1,0,0,0,0,4,0,0,0.167,0.167,0.333,0.5,0,0,0,0,2,1,0,1,0,*.**,21,6
" Robinson, C",SD,C,8,12,1,2,0,0,1,3,0,3,0,0,0.167,0.167,0.417,0.583,0,0,0,0,5,1,0,5,2,2.5,34,12
" Sizemore, S",OAK,2B,2,6,0,1,1,0,0,0,0,2,0,0,0.167,0.167,0.333,0.5,0,0,0,0,2,1,0,3,0,*.**,23,6
" Teagarden, T",BAL,C,23,60,3,10,2,0,2,5,1,18,0,1,0.167,0.18,0.3,0.48,0,0,1,0,18,4,0,18,15,1.2,216,62
" Minor, M",ATL,P,29,61,3,10,1,0,1,6,2,25,0,0,0.164,0.19,0.23,0.42,0,0,7,0,14,2,0,23,10,2.3,231,70
" Stults, E",SD,P,35,61,2,10,1,0,1,4,0,21,0,0,0.164,0.177,0.23,0.407,0,1,7,0,14,2,0,28,9,3.11,224,69
" Medlen, K",ATL,P,30,55,3,9,2,0,1,4,4,23,1,0,0.164,0.217,0.255,0.471,0,0,7,1,14,3,0,18,13,1.38,240,67
" Feldman, S",BAL,P,16,37,2,6,2,0,1,8,0,13,0,0,0.162,0.162,0.297,0.459,0,0,1,0,11,3,0,6,13,0.46,143,38
" Colvin, T",COL,RF,27,75,8,12,0,0,3,10,3,27,0,0,0.16,0.192,0.28,0.472,1,0,0,0,21,3,2,20,18,1.11,320,78
" Espinosa, D",WSH,SS,44,158,11,25,9,0,3,12,4,47,1,0,0.158,0.193,0.272,0.465,0,3,1,1,43,12,1,51,38,1.34,563,167
" Garland, J",COL,P,12,19,0,3,1,0,0,0,0,5,0,0,0.158,0.158,0.211,0.368,0,0,2,0,4,1,1,11,3,3.67,63,21
" Hudson, T",ATL,P,19,38,2,6,1,0,1,3,4,14,0,0,0.158,0.238,0.263,0.501,0,0,6,0,10,2,1,17,8,2.13,181,48
" Wigginton, T",STL,1B,47,57,9,9,2,0,0,3,5,19,0,1,0.158,0.238,0.193,0.431,1,1,0,0,11,2,1,16,14,1.14,221,63
" Maybin, C",SD,CF,14,51,7,8,1,0,1,5,4,9,4,1,0.157,0.232,0.235,0.467,1,1,1,0,12,2,3,25,13,1.92,213,57
" Villanueva, C",CHC,P,43,32,2,5,0,0,0,1,0,15,0,0,0.156,0.156,0.156,0.313,0,0,2,0,5,0,0,9,5,1.8,104,34
" Bailey, H",CIN,P,30,58,3,9,1,0,0,1,3,18,0,0,0.155,0.21,0.172,0.382,0,1,11,0,10,1,2,40,4,10,272,73
" Hill, K",MIA,C,18,58,3,9,2,0,0,0,2,18,0,0,0.155,0.183,0.19,0.373,0,0,1,0,11,2,1,16,17,0.94,207,61
" Chambers, A",STL,LF,25,26,5,4,1,0,0,1,3,11,0,1,0.154,0.241,0.192,0.434,2,0,0,0,5,1,0,7,4,1.75,114,29
" Decker, J",SD,LF,13,26,3,4,0,0,1,2,3,4,0,1,0.154,0.233,0.269,0.503,0,0,1,1,7,1,0,12,8,1.5,122,31
" Field, T",LAA,2B,15,26,4,4,0,0,0,0,1,7,0,0,0.154,0.185,0.154,0.339,0,0,0,0,4,0,0,10,5,2,107,27
" Murphy, J",NYY,C,16,26,3,4,1,0,0,1,1,9,0,0,0.154,0.185,0.192,0.377,0,0,0,0,5,1,0,6,7,0.86,106,27
" Wong, K",STL,2B,32,59,6,9,1,0,0,0,3,12,3,0,0.153,0.194,0.169,0.363,0,0,0,0,10,1,2,24,16,1.5,237,62
" Fuentes, R",SD,CF,23,33,4,5,0,0,0,1,3,16,3,0,0.152,0.222,0.152,0.374,0,0,0,0,5,0,0,8,4,2,136,36
" Kelly, J",STL,P,39,33,4,5,1,0,0,2,0,8,0,0,0.152,0.171,0.182,0.353,0,1,5,1,6,1,0,16,10,1.6,131,40
" Teixeira, M",NYY,1B,15,53,5,8,1,0,3,12,8,19,0,0,0.151,0.27,0.34,0.609,2,1,0,1,18,4,1,12,16,0.75,275,63
" Baker, J",LAD,C,16,40,0,6,0,0,0,2,6,12,0,0,0.15,0.261,0.15,0.411,0,0,0,0,6,0,4,14,12,1.17,172,46
" Cueto, J",CIN,P,9,20,1,3,0,0,0,1,0,5,0,0,0.15,0.15,0.15,0.3,0,0,2,0,3,0,0,10,4,2.5,75,22
" Zito, B",SF,P,29,34,3,5,0,0,0,2,0,8,0,0,0.147,0.147,0.147,0.294,0,0,9,0,5,0,1,28,3,9.33,139,43
" Solano, J",WSH,C,24,48,2,7,2,0,0,2,2,7,0,1,0.146,0.18,0.188,0.368,0,0,0,0,9,2,4,24,14,1.71,163,50
" Lohse, K",MIL,P,30,55,2,8,0,0,0,3,1,29,0,0,0.145,0.161,0.145,0.306,0,0,12,0,8,0,0,23,7,3.29,256,68
" Cruz, L",NYY,3B,61,173,18,25,3,0,1,11,6,33,1,0,0.145,0.19,0.179,0.369,1,4,3,1,31,4,6,53,72,0.74,634,187
" Diamond, S",MIN,P,3,7,0,1,0,0,0,0,0,3,0,0,0.143,0.143,0.143,0.286,0,0,0,0,1,0,0,3,0,*.**,30,7
" Jordan, T",WSH,P,9,14,0,2,0,0,0,0,0,3,0,0,0.143,0.143,0.143,0.286,0,0,4,0,2,0,0,11,2,5.5,43,18
" Pagnozzi, M",HOU,C,9,21,1,3,0,0,0,0,1,3,0,0,0.143,0.182,0.143,0.325,0,0,0,0,3,0,0,12,3,4,79,22
" Peterson, S",OAK,1B,2,7,1,1,0,0,0,1,1,3,0,0,0.143,0.25,0.143,0.393,0,0,0,0,1,0,0,1,2,0.5,34,8
" Reynolds, G",CIN,P,5,7,1,1,1,0,0,0,0,4,0,0,0.143,0.143,0.286,0.429,0,0,2,0,2,1,0,3,1,3,34,9
" Simon, A",CIN,P,57,7,0,1,0,0,0,0,0,4,0,0,0.143,0.143,0.143,0.286,0,0,0,0,1,0,0,1,1,1,24,7
" Strasburg, S",WSH,P,28,49,2,7,2,0,0,2,2,23,0,0,0.143,0.176,0.184,0.36,0,0,10,0,9,2,0,26,3,8.67,225,61
" Susdorf, S",PHI,RF,3,7,1,1,1,0,0,0,0,1,0,0,0.143,0.143,0.286,0.429,0,0,0,0,2,1,1,5,1,5,25,7
" Wacha, M",STL,P,15,21,0,3,0,0,0,3,0,10,0,0,0.143,0.143,0.143,0.286,0,0,1,0,3,0,0,8,1,8,80,22
" Blanco, H",SEA,C,50,134,11,19,5,0,3,14,14,36,0,0,0.142,0.228,0.246,0.474,0,1,1,0,33,8,5,38,47,0.81,584,150
" Peralta, W",MIL,P,31,50,1,7,0,0,0,0,1,20,0,0,0.14,0.157,0.14,0.297,0,0,9,0,7,0,1,24,9,2.67,171,60
" Morton, C",PIT,P,19,36,1,5,0,0,0,1,0,11,0,0,0.139,0.139,0.139,0.278,0,0,2,0,5,0,0,13,9,1.44,135,38
" Nicasio, J",COL,P,28,36,4,5,0,0,0,3,4,20,0,0,0.139,0.225,0.139,0.364,0,0,10,0,5,0,0,20,1,20,170,50
" Pie, F",PIT,LF,27,29,5,4,1,0,0,2,2,13,1,2,0.138,0.194,0.172,0.366,0,0,0,0,5,1,0,8,4,2,146,31
" Marcum, S",NYM,P,14,22,0,3,1,0,0,0,0,5,0,0,0.136,0.174,0.182,0.356,0,1,4,0,4,1,0,8,10,0.8,94,27
" Triunfel, C",SEA,SS,17,44,1,6,1,0,0,2,0,11,0,0,0.136,0.152,0.159,0.311,0,1,1,1,7,1,1,18,12,1.5,175,47
" Maholm, P",ATL,P,23,52,2,7,2,0,0,2,1,25,0,0,0.135,0.151,0.173,0.324,0,0,4,0,9,2,1,18,7,2.57,218,57
" Arrieta, J",CHC,P,9,15,0,2,0,0,0,2,0,10,0,0,0.133,0.133,0.133,0.267,0,0,4,0,2,0,0,6,1,6,63,19
" Gee, D",NYM,P,30,60,0,8,0,1,0,4,3,30,0,0,0.133,0.175,0.167,0.341,0,0,8,0,10,1,0,19,11,1.73,257,71
" Miley, W",ARI,P,32,60,2,8,3,0,1,8,1,16,0,0,0.133,0.148,0.233,0.381,0,0,8,0,14,4,3,39,8,4.88,220,69
" Neal, T",CHC,LF,6,15,1,2,0,0,0,0,1,4,0,0,0.133,0.235,0.133,0.369,0,1,0,0,2,0,0,7,2,3.5,71,17
" Wheeler, Z",NYM,P,16,30,1,4,1,0,0,2,1,13,0,0,0.133,0.161,0.167,0.328,0,0,3,0,5,1,0,12,4,3,118,34
" Kennedy, I",SD,P,31,53,1,7,3,0,0,1,5,28,0,0,0.132,0.207,0.189,0.396,0,0,6,0,10,3,1,23,2,11.5,251,64
" Latos, M",CIN,P,31,71,3,9,2,0,0,4,1,28,0,0,0.127,0.139,0.155,0.294,0,0,6,0,11,2,0,26,14,1.86,260,78
" Wells, C",PHI,LF,52,95,6,12,2,0,0,1,7,31,0,1,0.126,0.186,0.147,0.334,0,0,0,0,14,2,1,30,23,1.3,369,102
