Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,IBB,HBP,SAC,SF,TB,XBH,GDP,GO,AO,GO_AO,NP,PA
" Jordan, T",WSH,P,5,8,1,1,0,0,0,0,0,4,0,0,0.125,0.125,0.125,0.25,0,0,0,0,1,0,0,3,0,*.**,29,8
" Aguilar, J",CLE,1B,19,33,2,4,0,0,0,3,4,13,0,0,0.121,0.211,0.121,0.332,0,0,0,1,4,0,1,9,9,1,167,38
" Roark, T",WSH,P,29,58,1,7,0,0,0,0,1,21,0,0,0.121,0.136,0.121,0.256,0,0,11,0,7,0,1,35,7,5,278,70
" Nix, J",KC,2B,41,83,2,10,0,0,1,4,3,28,1,2,0.12,0.169,0.157,0.325,0,2,1,1,13,1,2,24,25,0.96,338,91
" Whiteside, E",CHC,C,8,25,0,3,1,0,0,2,0,8,1,0,0.12,0.115,0.16,0.275,0,0,0,1,4,1,0,5,10,0.5,91,26
" Simon, A",CIN,P,30,59,2,7,3,0,0,2,1,21,0,0,0.119,0.133,0.169,0.303,0,0,7,0,10,3,0,31,7,4.43,216,67
" Cumpton, B",PIT,P,14,17,1,2,0,0,0,1,1,7,0,0,0.118,0.167,0.118,0.284,0,0,2,0,2,0,0,8,2,4,73,20
" Mastroianni, D",PHI,RF,21,43,7,5,0,0,1,2,1,10,1,0,0.116,0.136,0.186,0.322,0,0,0,0,8,1,4,16,16,1,184,44
" Kennedy, I",SD,P,32,52,3,6,1,0,1,5,5,24,0,0,0.115,0.193,0.192,0.385,0,0,6,0,10,2,0,23,5,4.6,238,63
" Lohse, K",MIL,P,30,61,2,7,0,0,0,5,2,23,0,0,0.115,0.154,0.115,0.269,0,1,9,1,7,0,1,25,17,1.47,272,74
" Vogelsong, R",SF,P,31,61,3,7,2,0,0,2,2,20,0,0,0.115,0.156,0.148,0.304,0,1,2,0,9,2,1,32,5,6.4,242,66
" Peterson, J",SD,2B,27,53,3,6,0,0,0,0,2,18,2,0,0.113,0.161,0.113,0.274,1,1,2,0,6,0,1,23,9,2.56,205,58
" Federowicz, T",LAD,C,23,71,2,8,3,0,1,5,3,18,0,0,0.113,0.158,0.197,0.355,0,1,2,1,14,4,3,31,20,1.55,271,78
" Collmenter, J",ARI,P,32,54,2,6,2,0,0,2,3,15,0,0,0.111,0.158,0.148,0.306,0,0,1,0,8,2,1,30,5,6,203,58
" Delgado, R",ARI,P,43,9,0,1,0,0,0,0,0,4,0,0,0.111,0.111,0.111,0.222,0,0,2,0,1,0,0,4,2,2,36,11
" Erlin, R",SD,P,12,18,0,2,0,0,0,1,1,6,0,0,0.111,0.158,0.111,0.269,0,0,0,0,2,0,0,8,2,4,65,19
" Floyd, G",ATL,P,8,18,0,2,0,0,0,0,0,12,0,0,0.111,0.111,0.111,0.222,0,0,0,0,2,0,0,2,2,1,60,18
" Gallardo, Y",MIL,P,31,54,1,6,1,0,0,1,1,18,0,0,0.111,0.127,0.13,0.257,0,0,5,0,7,1,1,22,14,1.57,213,60
" Liriano, F",PIT,P,28,45,1,5,0,0,0,0,2,14,0,0,0.111,0.149,0.111,0.26,0,0,5,0,5,0,1,17,15,1.13,175,52
" Locke, J",PIT,P,20,45,3,5,0,0,0,0,2,30,0,0,0.111,0.149,0.111,0.26,0,0,3,0,5,0,0,13,0,*.**,209,50
" Rogers, J",MIL,3B,8,9,0,1,1,0,0,0,1,1,0,0,0.111,0.2,0.222,0.422,0,0,0,0,2,1,0,3,4,0.75,39,10
" Santana, E",ATL,P,31,63,7,7,1,0,0,1,2,28,0,0,0.111,0.138,0.127,0.265,0,0,8,0,8,1,1,29,8,3.63,234,73
" Tanaka, M",NYY,P,3,9,0,1,0,0,0,0,0,5,0,0,0.111,0.111,0.111,0.222,0,0,0,0,1,0,0,1,2,0.5,36,9
" Teheran, J",ATL,P,31,66,1,7,1,0,0,6,1,21,0,0,0.106,0.132,0.121,0.254,0,1,8,0,8,1,1,43,4,10.75,265,76
" Bolsinger, M",ARI,P,10,19,1,2,0,0,0,1,0,7,0,0,0.105,0.105,0.105,0.211,0,0,1,0,2,0,0,8,3,2.67,64,20
" Johnson, E",CLE,2B,7,19,1,2,2,0,0,0,0,7,0,0,0.105,0.105,0.211,0.316,0,0,1,0,4,2,0,6,5,1.2,81,20
" Roberts, R",BOS,3B,8,19,1,2,0,0,0,0,3,7,0,0,0.105,0.227,0.105,0.333,0,0,0,0,2,0,2,9,3,3,91,22
" Belnome, V",TB,1B,4,10,1,1,1,0,0,1,3,3,0,0,0.1,0.286,0.2,0.486,1,0,0,1,2,1,0,2,5,0.4,61,14
" Buchanan, D",PHI,P,19,30,2,3,1,0,0,2,4,10,0,0,0.1,0.206,0.133,0.339,0,0,5,0,4,1,0,15,7,2.14,128,39
" Chatwood, T",COL,P,4,10,0,1,0,0,0,0,0,5,0,0,0.1,0.1,0.1,0.2,0,0,0,0,1,0,0,3,1,3,40,10
" Conrad, B",SD,2B,13,30,2,3,1,0,1,2,3,14,0,0,0.1,0.176,0.233,0.41,0,0,0,1,7,2,0,5,9,0.56,145,34
" DeSclafani, A",MIA,P,13,10,1,1,0,0,0,2,1,3,0,0,0.1,0.182,0.1,0.282,0,0,0,0,1,0,1,7,0,*.**,43,11
" Falu, I",MIL,2B,22,30,0,3,0,0,0,1,4,5,1,0,0.1,0.2,0.1,0.3,1,0,0,1,3,0,2,19,6,3.17,116,35
" Latos, M",CIN,P,15,30,2,3,0,0,0,1,1,12,0,0,0.1,0.129,0.1,0.229,0,0,1,0,3,0,1,12,5,2.4,121,32
" Morales, F",COL,P,34,30,2,3,0,0,0,0,3,15,0,0,0.1,0.182,0.1,0.282,0,0,6,0,3,0,0,17,1,17,139,39
" Paul, X",ARI,LF,14,20,2,2,0,0,0,0,1,8,0,0,0.1,0.143,0.1,0.243,1,0,0,0,2,0,0,7,3,2.33,76,21
" Soto, N",CIN,1B,21,30,1,3,1,0,0,1,0,8,1,0,0.1,0.097,0.133,0.23,0,0,0,1,4,1,2,18,4,4.5,122,31
" Strasburg, S",WSH,P,33,60,3,6,1,0,0,3,7,26,0,0,0.1,0.194,0.117,0.311,0,0,9,0,7,1,1,33,5,6.6,282,76
" Estrada, M",MIL,P,35,32,0,3,0,0,0,2,3,13,0,0,0.094,0.171,0.094,0.265,0,0,5,0,3,0,1,17,5,3.4,147,40
" Florimon, P",WSH,SS,33,76,7,7,1,1,0,1,8,22,6,0,0.092,0.179,0.132,0.31,0,0,2,0,10,2,2,29,22,1.32,335,86
" Hahn, J",SD,P,14,22,1,2,0,0,0,1,0,12,0,0,0.091,0.091,0.091,0.182,0,0,2,0,2,0,0,9,1,9,93,24
" Niese, J",NYM,P,29,55,3,5,1,0,0,4,6,29,0,0,0.091,0.18,0.109,0.289,0,0,4,0,6,1,0,19,6,3.17,284,65
" Scutaro, M",SF,2B,5,11,1,1,0,0,0,0,1,3,0,0,0.091,0.167,0.091,0.258,0,0,1,0,1,0,1,5,4,1.25,53,13
" Eovaldi, N",MIA,P,32,56,1,5,0,0,0,0,1,36,0,0,0.089,0.105,0.089,0.195,0,0,7,0,5,0,0,20,2,10,233,64
" Gonzalez, G",WSH,P,24,46,3,4,1,0,1,2,0,26,0,0,0.087,0.087,0.174,0.261,0,0,6,0,8,2,0,17,5,3.4,185,52
" Satin, J",NYM,1B,25,35,2,3,2,0,0,3,6,14,0,0,0.086,0.256,0.143,0.399,0,2,0,0,5,2,2,11,9,1.22,206,43
" Cahill, T",ARI,P,31,24,0,2,1,0,0,0,1,5,0,0,0.083,0.12,0.125,0.245,0,0,4,0,3,1,0,13,8,1.63,111,29
" Flande, Y",COL,P,16,12,0,1,0,0,0,1,1,6,0,0,0.083,0.154,0.083,0.237,0,0,4,0,1,0,0,9,0,*.**,48,17
" Francoeur, J",SD,RF,10,24,2,2,0,0,0,1,3,7,0,0,0.083,0.179,0.083,0.262,0,0,0,1,2,0,0,7,9,0.78,110,28
" Nicasio, J",COL,P,32,24,0,2,0,0,0,4,0,13,0,0,0.083,0.08,0.083,0.163,0,0,2,1,2,0,0,8,4,2,85,27
" Stults, E",SD,P,29,48,1,4,1,0,0,1,1,18,0,0,0.083,0.102,0.104,0.206,0,0,4,0,5,1,1,22,9,2.44,183,53
" Treinen, B",WSH,P,15,12,0,1,0,0,0,0,1,8,0,0,0.083,0.154,0.083,0.237,0,0,2,0,1,0,0,4,1,4,55,15
" Harang, A",ATL,P,32,61,2,5,0,0,0,1,1,29,0,0,0.082,0.097,0.082,0.179,0,0,9,0,5,0,2,32,6,5.33,232,71
" Hernandez, R",LAD,P,32,49,1,4,0,0,0,2,0,24,0,0,0.082,0.082,0.082,0.163,0,0,9,0,4,0,0,30,0,*.**,194,58
" Wheeler, Z",NYM,P,32,50,1,4,1,0,0,3,1,24,0,0,0.08,0.098,0.1,0.198,0,0,12,0,5,1,0,27,7,3.86,191,63
" Fister, D",WSH,P,24,52,3,4,1,0,0,0,1,21,0,0,0.077,0.094,0.096,0.19,0,0,9,0,5,1,0,29,7,4.14,215,62
" Guerrero, A",LAD,LF,11,13,0,1,0,0,0,0,0,6,0,0,0.077,0.077,0.077,0.154,0,0,0,0,1,0,0,4,2,2,45,13
" Wood, A",ATL,P,31,41,1,3,0,0,0,2,2,28,0,0,0.073,0.116,0.073,0.189,0,0,5,0,3,0,0,12,3,4,198,48
" Lincecum, T",SF,P,32,44,2,3,0,0,0,1,4,26,0,0,0.068,0.146,0.068,0.214,0,0,5,0,3,0,1,19,2,9.5,244,53
" Adames, C",COL,SS,7,15,1,1,0,0,0,0,0,5,0,0,0.067,0.067,0.067,0.133,0,0,0,0,1,0,1,8,2,4,53,15
" Glenn, B",TOR,RF,6,15,0,1,0,0,0,0,1,5,0,0,0.067,0.125,0.067,0.192,0,0,0,0,1,0,0,2,7,0.29,67,16
" Lynn, L",STL,P,31,60,5,4,1,0,0,1,4,34,0,0,0.067,0.138,0.083,0.222,0,1,4,0,5,1,1,23,4,5.75,261,69
" Worley, V",PIT,P,19,32,1,2,1,0,0,0,1,17,0,0,0.063,0.091,0.094,0.185,0,0,5,0,3,1,0,13,5,2.6,113,38
" Garza, M",MIL,P,26,49,2,3,1,0,0,0,1,21,0,0,0.061,0.08,0.082,0.162,0,0,7,0,4,1,0,30,2,15,179,57
" Koehler, T",MIA,P,29,50,0,3,0,0,0,0,1,27,0,0,0.06,0.078,0.06,0.138,0,0,8,0,3,0,2,27,3,9,208,59
" Dominguez, C",SF,RF,8,17,1,1,0,0,1,2,1,4,0,0,0.059,0.111,0.235,0.346,1,0,0,0,4,1,2,11,3,3.67,64,18
" Hale, D",ATL,P,43,17,1,1,0,0,0,1,0,8,0,0,0.059,0.056,0.059,0.114,0,0,1,1,1,0,0,7,3,2.33,66,19
" Nuno, V",ARI,P,12,18,2,1,0,0,0,0,0,8,0,0,0.056,0.105,0.056,0.161,0,1,6,0,1,0,1,14,2,7,65,25
" Bergman, C",COL,P,10,19,0,1,0,0,0,0,0,6,0,0,0.053,0.053,0.053,0.105,0,0,1,0,1,0,0,9,4,2.25,58,20
" Fiers, M",MIL,P,14,19,0,1,0,0,0,0,0,11,0,0,0.053,0.053,0.053,0.105,0,0,7,0,1,0,0,12,2,6,87,26
" Peralta, W",MIL,P,29,57,4,3,2,0,0,3,2,24,0,0,0.053,0.083,0.088,0.171,0,0,8,1,5,2,1,24,16,1.5,211,68
" Morton, C",PIT,P,23,40,1,2,0,0,0,1,1,21,0,0,0.05,0.073,0.05,0.123,0,0,8,0,2,0,2,21,6,3.5,150,49
" Wada, T",CHC,P,13,20,0,1,0,0,0,0,1,10,0,0,0.05,0.095,0.05,0.145,0,0,3,0,1,0,0,5,7,0.71,96,24
" Romak, J",LAD,3B,15,21,2,1,1,0,0,3,2,8,0,0,0.048,0.13,0.095,0.226,0,0,0,0,2,1,1,8,5,1.6,83,23
" Petit, Y",SF,P,36,25,2,1,0,0,0,0,1,13,0,0,0.04,0.077,0.04,0.117,0,0,1,0,1,0,0,11,1,11,97,27
" Hudson, T",SF,P,28,53,0,2,0,0,0,1,2,20,0,0,0.038,0.089,0.038,0.127,0,1,6,0,2,0,4,33,8,4.13,241,62
" Volquez, E",PIT,P,30,53,3,2,0,0,0,2,3,27,0,0,0.038,0.089,0.038,0.127,0,0,8,0,2,0,0,26,6,4.33,209,64
" Hand, B",MIA,P,31,27,0,1,0,0,0,1,0,7,0,0,0.037,0.037,0.037,0.074,0,0,4,0,1,0,0,19,4,4.75,101,31
" Wacha, M",STL,P,17,29,1,1,0,0,0,2,0,18,0,0,0.034,0.034,0.034,0.069,0,0,3,0,1,0,0,11,2,5.5,129,32
" Colon, B",NYM,P,28,62,3,2,1,0,0,0,0,33,0,0,0.032,0.032,0.048,0.081,0,0,7,0,3,1,0,26,8,3.25,217,69
" Anderson, C",ARI,P,21,34,0,1,0,0,0,0,0,14,0,0,0.029,0.057,0.029,0.087,0,1,6,0,1,0,0,22,3,7.33,128,41
" Gee, D",NYM,P,20,38,1,1,0,0,0,1,2,17,0,0,0.026,0.075,0.026,0.101,0,0,3,0,1,0,0,13,10,1.3,155,43
" Abreu, T",SF,2B,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,19,4
" Adams, L",KC,CF,6,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,3
" Altherr, A",PHI,CF,2,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,23,5
" Anderson, B",OAK,C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,*.**,2,1
" Archer, C",TB,P,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,*.**,15,4
" Aumont, P",PHI,P,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,5,1
" Axelrod, D",CIN,P,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,16,4
" Baker, S",TEX,P,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,4,1
" Bartlett, J",MIN,SS,3,3,3,0,0,0,0,0,0,3,0,0,0,0.25,0,0.25,0,1,0,0,0,0,0,0,0,-.--,16,4
" Bauer, T",CLE,P,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,11,2
" Baxter, M",LAD,RF,4,7,0,0,0,0,0,0,1,2,0,0,0,0.125,0,0.125,0,0,0,0,0,0,1,4,2,2,33,8
" Belisle, M",COL,P,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,3,1
" Berry, Q",BAL,LF,10,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,2
" Bettis, C",COL,P,21,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,*.**,14,3
" Boxberger, B",TB,P,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,7,1
" Brach, B",BAL,P,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,2
" Brown, B",COL,P,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,4,1
" Brown, C",BOS,CF,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" Buchanan, J",HOU,P,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
" Buckner, B",MIL,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
" Butler, E",COL,P,3,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,*.**,26,6
" Butler, J",STL,RF,6,5,0,0,0,0,0,0,1,3,0,0,0,0.167,0,0.167,0,0,0,0,0,0,0,1,1,1,26,6
" Carrasco, C",CLE,P,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,8,2
" Casilla, A",BAL,2B,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,*.**,12,4
" Casilla, S",SF,P,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,7,1
" Cedeno, R",ARI,SS,7,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,33,9
" Chamberlain, J",DET,P,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,5,1
" Chavez, J",OAK,P,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,14,3
" Chen, W",BAL,P,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,5,1
" Christiani, N",CIN,P,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,2,1
" Constanza, J",ATL,LF,12,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,15,4
" Contreras, C",CIN,P,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" De La Rosa, E",ARI,P,24,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,*.**,9,3
" De La Rosa, R",BOS,P,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,*.**,9,2
" Decker, J",PIT,LF,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,23,5
" DeFratus, J",PHI,P,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" Despaigne, O",SD,P,15,24,0,0,0,0,0,0,1,10,0,0,0,0.04,0,0.04,0,0,3,0,0,0,0,15,2,7.5,78,28
" Detwiler, R",WSH,P,44,2,1,0,0,0,0,0,1,1,0,0,0,0.333,0,0.333,0,0,1,0,0,0,0,2,0,*.**,11,4
" Dickey, R",TOR,P,4,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2.5,28,9
" Dominguez, J",LAD,P,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,4,1
" Doolittle, S",OAK,P,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,4,1
" Duffy, D",KC,P,3,6,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,*.**,26,7
" Duke, Z",MIL,P,67,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,*.**,4,2
" Dyson, S",MIA,P,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,4,1
" Edgin, J",NYM,P,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,4,1
" Elias, R",SEA,P,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,*.**,20,4
" Feldman, S",HOU,P,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,13,2
" Fife, S",LAD,P,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12,3
" Figaro, A",TEX,P,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,3,1
" Flynn, B",MIA,P,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,*.**,4,2
" Francis, J",TOR,P,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,10,2
" Frias, C",LAD,P,15,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,*.**,27,7
" Garcia, Y",LAD,P,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,3,1
" Gausman, K",BAL,P,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,3
" Germen, G",NYM,P,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,4,1
" Gonzalez, M",BAL,P,2,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,*.**,23,5
" Gore, T",KC,LF,11,1,5,0,0,0,0,0,0,0,5,0,0,0.5,0,0.5,0,1,0,0,0,0,0,1,0,*.**,12,2
" Gorzelanny, T",MIL,P,23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" Gray, S",OAK,P,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,*.**,11,4
" Greenwood, N",STL,P,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,12,6
" Grimm, J",CHC,P,69,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,9,2
" Guthrie, J",KC,P,3,5,0,0,0,0,0,0,0,1,0,0,0,0.167,0,0.167,0,1,1,0,0,0,0,3,2,1.5,21,7
" Gutierrez, J",SF,P,57,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,4,1
" Hague, M",TOR,1B,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,*.**,4,2
" Happ, J",TOR,P,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,18,4
" Hatcher, C",MIA,P,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1
" Hawkins, L",COL,P,54,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,5,1
" Hernandez, F",SEA,P,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,*.**,4,3
" Hernandez, P",COL,P,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,9,2
" Heston, C",SF,P,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,5,1
" Holmberg, D",CIN,P,6,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,1.5,17,7
" House, T",CLE,P,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,6,2
" Hughes, J",PIT,P,60,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,6,2
" Hughes, P",MIN,P,2,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,*.**,21,6
" Iwakuma, H",SEA,P,2,4,0,0,0,0,0,0,1,3,0,0,0,0.2,0,0.2,0,0,1,0,0,0,0,2,0,*.**,26,6
" Jackson, B",ARI,CF,7,4,0,0,0,0,0,0,1,1,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,3,0,*.**,21,5
" Jansen, K",LAD,P,64,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,4,1
" Jimenez, C",PHI,P,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,5,1
" Jimenez, U",BAL,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,3,1
" Johnson, E",CWS,P,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,9,3
" Johnson, J",DET,P,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,5,1
" Johnson, K",MIN,P,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,4,1
" Jokisch, E",CHC,P,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,*.**,10,5
" Jurrjens, J",COL,P,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,2
" Kahnle, T",COL,P,49,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,11,4
" Kazmir, S",OAK,P,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,*.**,10,4
" Keuchel, D",HOU,P,3,3,1,0,0,0,0,0,1,2,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,1,0,24,4
" Kobernus, J",WSH,LF,4,6,2,0,0,0,0,0,1,1,0,0,0,0.25,0,0.25,0,1,0,0,0,0,0,1,4,0.25,30,8
" Kontos, G",SF,P,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,*.**,5,2
" Krol, I",DET,P,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,7,1
" Kuroda, H",NYY,P,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,9,3
" Lavarnway, R",BOS,C,9,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1.67,46,10
" League, B",LAD,P,59,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,7,2
" Lester, J",OAK,P,2,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,18,5
" Lyons, T",STL,P,11,7,0,0,0,0,0,0,2,5,0,0,0,0.222,0,0.222,0,0,0,0,0,0,1,3,0,*.**,47,9
" Machi, J",SF,P,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,*.**,2,2
" Maholm, P",LAD,P,29,9,1,0,0,0,0,0,2,6,0,0,0,0.182,0,0.182,0,0,5,0,0,0,0,7,1,7,63,16
" Manship, J",PHI,P,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,*.**,9,2
" Martinez, N",TEX,P,4,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,14,3
" Maurer, B",SEA,P,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,5,2
" Mazzaro, V",PIT,P,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,3,1
" McGowan, D",TOR,P,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,4
