RK,Player,Team,W,L,ERA,G,GS,SV,SVO,IP,H,R,ER,HR,BB,SO,AVG,WHIP,CG,SHO,HB,IBB,GF,HLD,GIDP,GO,AO,WP,BK,SB,CS,PK,TBF,NP,WPCT,GO_AO,OBP,SLG,OPS,K_9,BB_9,H_9,K_BB,P_IP
339," Goody, N",NYY,0,0,4.66,27,0,0,0,29,30,15,15,7,12,34,0.265,1.45,0,0,1,1,10,0,1,11,40,0,0,1,1,0,128,528,.---,0.28,0.339,0.54,0.878,10.55,3.72,9.31,2.83,18.21
339," Ramirez, E",TB,7,11,3.77,64,1,2,6,90.2,90,39,38,14,26,63,0.265,1.28,0,0,4,5,13,15,12,117,78,7,0,7,1,0,378,1358,0.389,1.5,0.323,0.442,0.766,6.25,2.58,8.93,2.42,14.98
341," Norris, B",LAD,6,10,5.1,35,19,0,0,113,116,67,64,14,49,102,0.265,1.46,0,0,3,4,1,1,12,123,102,7,0,12,1,1,495,2001,0.375,1.21,0.341,0.421,0.763,8.12,3.9,9.24,2.08,17.71
342," Andriese, M",TB,8,8,4.37,29,19,1,1,127.2,131,64,62,17,25,109,0.265,1.22,1,1,1,1,3,4,13,120,140,3,4,16,1,0,527,1983,0.5,0.86,0.298,0.421,0.72,7.68,1.76,9.23,4.36,15.53
343," Thompson, J",PHI,3,6,5.7,10,10,0,0,53.2,53,34,34,10,28,32,0.265,1.51,0,0,4,1,0,0,9,63,57,4,0,1,1,1,237,919,0.333,1.11,0.362,0.49,0.852,5.37,4.7,8.89,1.14,17.12
344," Neal, Z",OAK,2,4,4.24,24,6,2,3,70,72,35,33,9,6,27,0.265,1.11,0,0,1,0,7,0,6,104,71,2,1,4,0,0,281,945,0.333,1.46,0.281,0.441,0.722,3.47,0.77,9.26,4.5,13.5
345," Delgado, R",ARI,5,2,4.44,79,0,0,3,75,77,39,37,8,36,68,0.265,1.51,0,0,2,3,14,7,4,74,80,7,0,2,1,0,337,1355,0.714,0.93,0.344,0.433,0.777,8.16,4.32,9.24,1.89,18.07
346," Nola, A",PHI,6,9,4.78,20,20,0,0,111,116,68,59,10,29,121,0.264,1.31,0,0,6,3,0,0,5,135,76,2,0,5,1,1,483,1796,0.4,1.78,0.316,0.396,0.712,9.81,2.35,9.41,4.17,16.18
347," Suarez, A",SF,3,5,4.29,22,12,0,0,84,84,42,40,11,26,54,0.264,1.31,0,0,4,5,2,1,8,114,73,1,0,0,1,1,355,1373,0.375,1.56,0.325,0.484,0.809,5.79,2.79,9,2.08,16.35
348," Stroman, M",TOR,9,10,4.37,32,32,0,0,204,209,104,99,21,54,166,0.264,1.29,0,0,4,0,0,0,22,297,124,9,1,13,5,0,855,3102,0.474,2.4,0.313,0.407,0.72,7.32,2.38,9.22,3.07,15.21
349," De La Cruz, J",ATL,0,7,4.88,22,9,0,0,62.2,65,40,34,10,22,37,0.263,1.39,0,0,2,0,2,0,3,77,73,0,0,1,1,1,276,1008,0,1.05,0.326,0.466,0.792,5.31,3.16,9.34,1.68,16.09
349," Foltynewicz, M",ATL,9,5,4.31,22,22,0,0,123.1,125,61,59,18,35,111,0.263,1.3,0,0,6,2,0,0,7,115,133,13,1,2,3,2,525,2120,0.643,0.86,0.319,0.442,0.761,8.1,2.55,9.12,3.17,17.19
349," Lobstein, K",BAL,2,0,3.96,14,0,0,0,25,25,11,11,2,12,15,0.263,1.48,0,0,2,1,3,0,4,36,20,2,0,0,0,0,110,412,1,1.8,0.358,0.4,0.758,5.4,4.32,9,1.25,16.48
349," Tolliver, A",LAA,1,0,5.79,5,0,0,0,4.2,5,4,3,1,3,5,0.263,1.71,0,0,0,0,2,0,0,4,5,0,0,0,1,0,22,105,1,0.8,0.364,0.421,0.785,9.64,5.79,9.64,1.67,22.5
353," Davies, Z",MIL,11,7,3.97,28,28,0,0,163.1,166,79,72,20,38,135,0.263,1.25,0,0,6,0,0,0,11,188,151,3,0,8,9,0,682,2588,0.611,1.25,0.309,0.418,0.728,7.44,2.09,9.15,3.55,15.84
354," Wilson, J",DET,4,5,4.14,66,0,1,6,58.2,61,29,27,6,17,65,0.263,1.33,0,0,1,2,10,25,7,66,41,4,0,5,1,1,251,996,0.444,1.61,0.316,0.392,0.708,9.97,2.61,9.36,3.82,16.98
355," Harrell, L",TEX,3,2,4.21,9,9,0,0,47,46,24,22,4,25,36,0.263,1.51,0,0,4,0,0,0,5,49,48,5,0,7,2,0,208,833,0.6,1.02,0.364,0.394,0.758,6.89,4.79,8.81,1.44,17.72
356," Ventura, Y",KC,11,12,4.45,32,32,0,0,186,190,96,92,23,78,144,0.263,1.44,2,0,8,1,0,0,21,227,169,13,1,4,4,2,816,3048,0.478,1.34,0.339,0.415,0.754,6.97,3.77,9.19,1.85,16.39
357," Velasquez, V",PHI,8,6,4.12,24,24,0,0,131,129,64,60,21,45,152,0.263,1.33,1,1,1,1,0,0,12,101,123,3,0,2,4,0,551,2213,0.571,0.82,0.323,0.442,0.765,10.44,3.09,8.86,3.38,16.89
358," Gausman, K",BAL,9,12,3.61,30,30,0,0,179.2,183,76,72,28,47,174,0.262,1.28,0,0,5,1,0,0,19,177,171,8,0,3,2,0,757,3113,0.429,1.04,0.312,0.43,0.742,8.72,2.35,9.17,3.7,17.33
359," Clemens, P",SD,4,5,4.04,18,14,0,1,71.1,72,39,32,14,31,53,0.262,1.44,0,0,4,0,2,0,8,69,85,4,1,5,1,0,314,1196,0.444,0.81,0.342,0.476,0.818,6.69,3.91,9.08,1.71,16.77
360," Greinke, Z",ARI,13,7,4.37,26,26,0,0,158.2,161,80,77,23,41,134,0.262,1.27,1,1,0,3,0,0,9,183,148,1,0,3,4,0,667,2503,0.65,1.24,0.306,0.444,0.75,7.6,2.33,9.13,3.27,15.78
361," Gonzalez, G",WSH,11,11,4.57,32,32,0,0,177.1,179,98,90,19,59,171,0.262,1.34,0,0,9,2,0,0,17,194,153,7,0,11,4,1,765,3116,0.5,1.27,0.326,0.404,0.73,8.68,2.99,9.08,2.9,17.57
362," Worley, V",BAL,2,2,3.53,35,4,1,1,86.2,84,37,34,11,35,56,0.261,1.37,0,0,3,0,13,0,12,101,84,3,0,2,1,0,365,1300,0.5,1.2,0.336,0.41,0.746,5.82,3.63,8.72,1.6,15
363," Koehler, T",MIA,9,13,4.33,33,33,0,0,176.2,176,93,85,22,83,147,0.261,1.47,0,0,5,7,0,0,10,183,180,9,0,9,8,1,774,3089,0.409,1.02,0.344,0.421,0.764,7.49,4.23,8.97,1.77,17.48
364," Ziegler, B",BOS,4,7,2.25,69,0,22,28,68,67,21,17,2,26,58,0.261,1.37,0,0,3,7,42,8,16,96,39,1,0,1,0,0,289,1035,0.364,2.46,0.334,0.335,0.669,7.68,3.44,8.87,2.23,15.22
365," McCullers Jr., L",HOU,6,5,3.22,14,14,0,0,81,80,29,29,5,45,106,0.261,1.54,0,0,0,1,0,0,10,85,36,9,2,0,2,0,352,1342,0.545,2.36,0.355,0.381,0.736,11.78,5,8.89,2.36,16.57
366," Nicasio, J",PIT,10,7,4.5,52,12,0,2,118,117,64,59,15,45,138,0.261,1.37,0,0,7,3,9,6,8,108,98,3,0,4,4,1,513,2165,0.588,1.1,0.333,0.441,0.774,10.53,3.43,8.92,3.07,18.35
367," Rasmus, C",LAA,0,2,5.84,19,1,0,1,24.2,25,16,16,4,16,17,0.26,1.66,0,0,1,1,4,0,0,18,37,2,2,4,2,1,114,464,0,0.49,0.368,0.438,0.806,6.2,5.84,9.12,1.06,18.81
368," Rogers, T",MIN,3,1,3.96,57,0,0,0,61.1,63,29,27,7,16,64,0.26,1.29,0,0,5,3,8,9,9,71,45,1,0,3,1,0,264,1006,0.75,1.58,0.318,0.401,0.719,9.39,2.35,9.24,4,16.4
369," Barbato, J",NYY,1,2,7.62,13,0,0,0,13,13,11,11,2,5,15,0.26,1.38,0,0,2,0,5,0,0,11,11,0,0,1,1,0,57,235,0.333,1,0.351,0.4,0.751,10.38,3.46,9,3,18.08
370," Marinez, J",MIL,0,1,3.18,46,0,0,0,62.1,62,25,22,4,21,50,0.259,1.33,0,0,6,3,12,5,7,85,45,4,0,4,2,0,269,953,0,1.89,0.333,0.377,0.71,7.22,3.03,8.95,2.38,15.29
371," Friedrich, C",SD,5,12,4.8,24,23,0,0,129.1,131,74,69,13,52,100,0.259,1.41,0,0,2,2,0,0,7,140,142,7,0,1,1,0,567,2139,0.294,0.99,0.328,0.404,0.732,6.96,3.62,9.12,1.92,16.54
372," Biagini, J",TOR,4,3,3.06,60,0,1,3,67.2,69,28,23,3,19,62,0.259,1.3,0,0,5,1,12,9,4,80,60,3,0,7,2,1,295,1117,0.571,1.33,0.317,0.361,0.678,8.25,2.53,9.18,3.26,16.51
373," Wisler, M",ATL,7,13,5,27,26,1,1,156.2,159,90,87,26,49,115,0.259,1.33,0,0,4,3,1,0,12,156,188,5,1,16,1,0,671,2438,0.35,0.83,0.317,0.439,0.756,6.61,2.81,9.13,2.35,15.56
374," Smyly, D",TB,7,12,4.88,30,30,0,0,175.1,174,103,95,32,49,167,0.259,1.27,0,0,2,2,0,0,10,119,227,10,0,14,4,1,738,2893,0.368,0.52,0.307,0.456,0.763,8.57,2.52,8.93,3.41,16.5
375," Keuchel, D",HOU,9,12,4.55,26,26,0,0,168,168,88,85,20,48,144,0.259,1.29,1,1,2,1,0,0,16,227,112,9,0,2,2,0,701,2670,0.429,2.03,0.312,0.424,0.736,7.71,2.57,9,3,15.89
375," Okert, S",SF,0,0,3.21,16,0,0,1,14,14,5,5,2,4,14,0.259,1.29,0,0,0,1,3,2,2,12,14,0,0,0,0,0,58,232,.---,0.86,0.31,0.389,0.699,9,2.57,9,3.5,16.57
377," DeSclafani, A",CIN,9,5,3.28,20,20,0,0,123.1,120,51,45,16,30,105,0.259,1.22,1,1,4,2,0,0,12,122,126,6,1,9,6,3,507,1968,0.643,0.97,0.308,0.415,0.723,7.66,2.19,8.76,3.5,15.96
378," Jennings, D",CWS,4,3,2.08,64,0,1,3,60.2,57,18,14,1,28,46,0.259,1.4,0,0,3,0,15,10,11,81,46,4,0,1,1,0,259,1027,0.571,1.76,0.342,0.336,0.679,6.82,4.15,8.46,1.64,16.93
379," Karns, N",SEA,6,2,5.15,22,15,1,1,94.1,95,55,54,11,45,101,0.259,1.48,0,0,3,1,2,0,5,77,96,5,1,12,2,0,417,1679,0.75,0.8,0.343,0.417,0.76,9.64,4.29,9.06,2.24,17.8
380," Chafin, A",ARI,0,1,6.75,32,0,0,1,22.2,22,18,17,1,11,28,0.259,1.46,0,0,1,1,1,6,5,21,15,2,0,1,0,0,98,351,0,1.4,0.351,0.353,0.703,11.12,4.37,8.74,2.55,15.49
381," Rusin, C",COL,3,5,3.74,29,7,0,1,84.1,82,36,35,5,23,69,0.259,1.25,0,0,3,2,1,4,10,124,49,4,0,7,2,4,350,1264,0.375,2.53,0.315,0.391,0.706,7.36,2.45,8.75,3,14.99
382," Price, D",BOS,17,9,3.99,35,35,0,0,230,227,106,102,30,50,228,0.258,1.2,2,0,7,1,0,0,19,227,212,4,0,1,2,0,951,3595,0.654,1.07,0.301,0.42,0.721,8.92,1.96,8.88,4.56,15.63
383," Rea, C",SD,5,5,4.82,20,19,0,0,102.2,102,63,55,12,44,80,0.258,1.42,0,0,8,4,0,0,10,116,103,0,1,13,2,0,454,1761,0.5,1.13,0.343,0.425,0.768,7.01,3.86,8.94,1.82,17.15
384," Crockett, K",CLE,0,0,5.06,29,0,0,0,16,16,9,9,0,7,17,0.258,1.44,0,0,0,2,4,3,1,20,10,1,1,1,0,0,70,285,.---,2,0.329,0.387,0.716,9.56,3.94,9,2.43,17.81
384," Holder, J",NYY,0,0,5.4,8,0,0,0,8.1,8,5,5,1,4,5,0.258,1.44,0,0,0,0,1,0,1,6,13,0,0,0,0,0,36,144,.---,0.46,0.333,0.419,0.753,5.4,4.32,8.64,1.25,17.28
386," Dickey, R",TOR,10,15,4.46,30,29,0,0,169.2,169,97,84,28,63,126,0.258,1.37,0,0,6,0,1,0,21,176,188,5,1,2,1,4,728,2742,0.4,0.94,0.327,0.461,0.788,6.68,3.34,8.96,2,16.16
387," Boyd, M",DET,6,5,4.53,20,18,0,0,97.1,97,51,49,17,29,82,0.258,1.29,0,0,4,0,1,0,8,82,118,1,0,2,3,1,412,1683,0.545,0.69,0.316,0.449,0.765,7.58,2.68,8.97,2.83,17.29
388," Axford, J",OAK,6,4,3.97,68,0,3,10,65.2,65,30,29,6,30,60,0.258,1.45,0,0,3,1,13,15,7,76,55,4,0,4,0,0,289,1194,0.6,1.38,0.341,0.369,0.711,8.22,4.11,8.91,2,18.18
389," Yates, K",LAA,2,1,5.23,41,0,0,2,41.1,41,24,24,5,19,50,0.258,1.45,0,0,4,1,11,2,1,34,36,1,0,7,2,0,184,800,0.667,0.94,0.35,0.396,0.746,10.89,4.14,8.93,2.63,19.35
390," Gsellman, R",NYM,4,2,2.42,8,7,0,0,44.2,42,12,12,1,15,42,0.258,1.28,0,0,1,2,0,0,3,54,31,1,0,1,3,1,185,713,0.667,1.74,0.32,0.319,0.639,8.46,3.02,8.46,2.8,15.96
391," Dominguez, J",SD,1,0,5.05,34,0,0,1,35.2,34,23,20,5,17,20,0.258,1.43,0,0,4,1,6,1,8,39,41,2,0,6,1,0,155,597,1,0.95,0.357,0.402,0.759,5.05,4.29,8.58,1.18,16.74
392," Oberg, S",COL,1,1,5.19,24,0,1,2,26,26,15,15,3,11,20,0.257,1.42,0,0,1,2,9,1,4,30,25,3,0,1,0,0,113,437,0.5,1.2,0.336,0.376,0.713,6.92,3.81,9,1.82,16.81
393," Madson, R",OAK,6,7,3.62,63,0,30,37,64.2,63,27,26,7,20,49,0.257,1.28,0,0,2,3,53,3,8,71,65,4,1,8,1,0,270,1002,0.462,1.09,0.317,0.384,0.701,6.82,2.78,8.77,2.45,15.49
394," Bundy, D",BAL,10,6,4.02,36,14,0,0,109.2,109,52,49,18,42,104,0.257,1.38,0,0,6,4,6,3,6,94,119,0,0,10,6,0,474,1951,0.625,0.79,0.332,0.434,0.766,8.53,3.45,8.95,2.48,17.79
395," Matz, S",NYM,9,8,3.4,22,22,0,0,132.1,129,53,50,14,31,129,0.257,1.21,0,0,5,2,0,0,8,149,104,3,1,20,6,2,547,2153,0.529,1.43,0.306,0.382,0.689,8.77,2.11,8.77,4.16,16.27
396," Ramirez, J",LAA,3,4,4.35,70,0,2,6,78.2,77,41,38,12,22,59,0.257,1.26,0,0,4,2,16,13,3,106,67,7,0,6,4,2,335,1242,0.429,1.58,0.309,0.403,0.713,6.75,2.52,8.81,2.68,15.79
397," Greene, S",DET,5,4,5.82,50,3,2,3,60.1,58,39,39,3,22,59,0.257,1.33,0,0,4,1,4,16,5,60,53,0,0,4,3,0,256,983,0.556,1.13,0.331,0.35,0.68,8.8,3.28,8.65,2.68,16.29
398," Griffin, A",TEX,7,4,5.07,23,23,0,0,119,116,68,67,28,46,107,0.256,1.36,0,0,7,1,0,0,10,78,155,0,1,4,5,0,509,2063,0.636,0.5,0.332,0.501,0.833,8.09,3.48,8.77,2.33,17.34
399," McAllister, Z",CLE,3,2,3.44,53,2,0,1,52.1,53,21,20,6,23,54,0.256,1.45,0,0,2,2,11,7,1,37,64,3,0,8,0,0,233,932,0.6,0.58,0.336,0.406,0.742,9.29,3.96,9.11,2.35,17.81
400," Ramirez, N",MIN,0,0,6,18,0,0,0,24,22,16,16,8,18,24,0.256,1.67,0,0,0,2,7,1,2,12,31,5,0,3,3,0,107,465,.---,0.39,0.374,0.593,0.967,9,6.75,8.25,1.33,19.38
401," Scahill, R",MIL,0,0,3.38,31,0,0,0,34.2,34,14,13,2,9,27,0.256,1.24,0,0,4,0,12,2,3,54,19,1,0,2,0,1,147,528,.---,2.84,0.32,0.346,0.666,7.01,2.34,8.83,3,15.23
402," Capuano, C",MIL,1,1,4.13,16,0,0,1,24,23,11,11,7,15,27,0.256,1.58,0,0,1,2,3,1,4,20,20,1,0,0,1,0,106,438,0.5,1,0.368,0.544,0.912,10.13,5.63,8.63,1.8,18.25
402," Rzepczynski, M",WSH,1,0,2.64,70,0,0,1,47.2,46,17,14,1,29,46,0.256,1.57,0,0,4,8,15,11,7,67,23,5,0,3,1,0,215,840,1,2.91,0.369,0.328,0.697,8.69,5.48,8.69,1.59,17.62
404," Eovaldi, N",NYY,9,8,4.76,24,21,0,0,124.2,123,66,66,23,40,97,0.255,1.31,0,0,1,2,2,0,8,150,114,5,0,1,4,2,525,2064,0.529,1.32,0.313,0.465,0.778,7,2.89,8.88,2.43,16.56
405," Meyer, A",LAA,1,3,5.68,7,6,0,0,25.1,25,16,16,3,17,29,0.255,1.66,0,0,0,0,0,0,1,21,25,3,0,3,0,0,117,476,0.25,0.84,0.359,0.469,0.828,10.3,6.04,8.88,1.71,18.79
406," DeGrom, J",NYM,7,8,3.04,24,24,0,0,148,142,53,50,15,36,143,0.255,1.2,1,1,3,0,0,0,15,148,132,4,0,5,4,0,604,2354,0.467,1.12,0.302,0.382,0.685,8.7,2.19,8.64,3.97,15.91
407," Curtis, Z",ARI,0,1,6.75,21,0,0,1,13.1,13,10,10,2,13,10,0.255,1.95,0,0,3,1,2,1,1,12,16,0,0,1,0,0,67,271,0,0.75,0.433,0.431,0.864,6.75,8.78,8.78,0.77,20.33
408," Sampson, K",CIN,0,1,4.35,18,2,0,0,39.1,40,24,19,9,27,42,0.255,1.7,0,0,2,2,2,0,1,33,44,3,0,4,1,0,188,796,0,0.75,0.371,0.459,0.83,9.61,6.18,9.15,1.56,20.24
409," Jeffress, J",TEX,3,2,2.33,59,0,27,28,58,55,17,15,2,18,42,0.255,1.26,0,0,4,3,41,6,11,90,32,3,0,0,2,0,241,867,0.6,2.81,0.322,0.333,0.656,6.52,2.79,8.53,2.33,14.95
410," Triggs, A",OAK,1,1,4.31,24,6,0,0,56.1,56,30,27,5,13,55,0.255,1.22,0,0,3,1,7,0,3,66,45,2,0,1,1,0,238,929,0.5,1.47,0.304,0.395,0.699,8.79,2.08,8.95,4.23,16.49
411," Gonzalez, M",CWS,5,8,3.73,24,23,0,0,135,132,61,56,11,35,95,0.254,1.24,0,0,6,1,0,0,10,137,161,3,0,10,1,0,566,2100,0.385,0.85,0.306,0.38,0.686,6.33,2.33,8.8,2.71,15.56
412," Boscan, W",ATL,1,1,6.46,6,1,0,0,15.1,15,11,11,2,7,8,0.254,1.43,0,0,0,0,2,0,1,20,17,1,1,0,0,0,67,263,0.5,1.18,0.333,0.441,0.774,4.7,4.11,8.8,1.14,17.15
413," Vogelsong, R",PIT,3,7,4.81,24,14,0,0,82.1,80,51,44,11,40,61,0.254,1.46,0,0,4,2,2,1,6,91,89,4,0,6,2,0,366,1390,0.3,1.02,0.345,0.457,0.803,6.67,4.37,8.74,1.53,16.88
414," Wittgren, N",MIA,4,3,3.14,48,0,0,2,51.2,50,18,18,6,10,42,0.254,1.16,0,0,1,2,9,6,2,48,62,1,0,0,0,0,213,842,0.571,0.77,0.29,0.381,0.671,7.32,1.74,8.71,4.2,16.3
415," Burgos, E",ARI,1,2,5.66,43,0,1,4,41.1,38,27,26,5,23,43,0.253,1.48,0,0,1,5,16,7,5,40,33,5,1,5,0,0,178,734,0.333,1.21,0.352,0.427,0.779,9.36,5.01,8.27,1.87,17.76
416," Hatcher, C",LAD,5,4,5.53,37,0,0,1,40.2,40,26,25,8,21,43,0.253,1.5,0,0,1,4,10,4,3,40,36,4,0,4,0,1,181,770,0.556,1.11,0.344,0.475,0.819,9.52,4.65,8.85,2.05,18.93
417," Kazmir, S",LAD,10,6,4.56,26,26,0,0,136.1,133,71,69,21,52,134,0.253,1.36,0,0,7,3,0,0,6,133,131,5,0,8,3,1,590,2392,0.625,1.02,0.327,0.435,0.762,8.85,3.43,8.78,2.58,17.55
418," Hardy, B",DET,1,0,3.51,21,0,0,0,25.2,25,11,10,2,12,20,0.253,1.44,0,0,0,1,10,0,3,29,26,1,0,1,0,0,112,444,1,1.12,0.333,0.374,0.707,7.01,4.21,8.77,1.67,17.3
419," Knebel, C",MIL,1,4,4.68,35,0,2,4,32.2,32,20,17,3,16,38,0.252,1.47,0,0,1,3,7,13,1,23,35,1,0,4,1,0,145,612,0.2,0.66,0.338,0.37,0.708,10.47,4.41,8.82,2.38,18.73
420," Taillon, J",PIT,5,4,3.38,18,18,0,0,104,99,40,39,13,17,85,0.252,1.12,0,0,3,1,0,0,12,135,79,1,2,8,2,2,418,1550,0.556,1.71,0.287,0.415,0.702,7.36,1.47,8.57,5,14.9
421," Wilson, A",DET,4,0,2.96,62,0,0,4,73,68,26,24,5,21,49,0.252,1.22,0,0,1,5,6,14,8,73,85,2,0,1,0,1,297,1130,1,0.86,0.303,0.389,0.692,6.04,2.59,8.38,2.33,15.48
422," Liriano, F",TOR,8,13,4.69,31,29,0,0,163,157,98,85,26,85,168,0.252,1.48,0,0,9,1,0,0,19,191,121,9,0,11,1,1,731,2793,0.381,1.58,0.347,0.426,0.773,9.28,4.69,8.67,1.98,17.13
423," Moylan, P",KC,2,0,3.43,50,0,0,0,44.2,42,19,17,4,16,34,0.251,1.3,0,0,2,0,11,7,7,67,30,3,0,0,0,0,191,668,1,2.23,0.316,0.353,0.669,6.85,3.22,8.46,2.13,14.96
424," Eickhoff, J",PHI,11,14,3.65,33,33,0,0,197.1,187,88,80,30,42,167,0.251,1.16,0,0,8,2,0,0,14,194,213,6,2,9,5,1,811,3028,0.44,0.91,0.294,0.446,0.74,7.62,1.92,8.53,3.98,15.34
425," Adleman, T",CIN,4,4,4,13,13,0,0,69.2,64,32,31,13,20,47,0.251,1.21,0,0,5,1,0,0,8,63,88,0,0,4,1,2,287,1107,0.5,0.72,0.317,0.463,0.779,6.07,2.58,8.27,2.35,15.89
426," Wood, B",CIN,6,5,3.99,70,0,1,6,76.2,72,38,34,9,38,81,0.251,1.43,0,0,2,3,21,15,8,85,52,8,0,8,1,0,330,1313,0.545,1.63,0.34,0.411,0.752,9.51,4.46,8.45,2.13,17.13
427," Sabathia, C",NYY,9,12,3.91,30,30,0,0,179.2,172,83,78,22,65,152,0.25,1.32,0,0,9,1,0,0,21,204,166,2,1,3,0,0,768,2910,0.429,1.23,0.322,0.39,0.713,7.61,3.26,8.62,2.34,16.2
428," Barney, D",TOR,0,1,9,1,0,0,0,1,1,1,1,1,0,1,0.25,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,4,16,0,0,0.25,1,1.25,9,0,9,*.**,16
428," Boxberger, B",TB,4,3,4.81,27,0,0,3,24.1,23,13,13,3,19,22,0.25,1.73,0,0,2,1,3,7,1,21,27,0,0,4,0,0,114,471,0.571,0.78,0.386,0.348,0.734,8.14,7.03,8.51,1.16,19.36
428," Buchholz, C",BOS,8,10,4.78,37,21,0,0,139.1,130,80,74,21,55,93,0.25,1.33,0,0,5,1,7,2,17,140,165,1,0,3,4,0,588,2226,0.444,0.85,0.324,0.417,0.742,6.01,3.55,8.4,1.69,15.98
428," Carroll, S",TEX,0,0,11.57,3,0,0,0,2.1,2,3,3,0,1,2,0.25,1.29,0,0,1,0,2,0,0,2,2,0,0,0,0,0,10,43,.---,1,0.4,0.375,0.775,7.71,3.86,7.71,2,18.43
428," Coleman, L",LAD,2,1,4.69,61,0,0,2,48,45,27,25,5,24,45,0.25,1.44,0,0,3,2,11,10,3,40,54,3,0,1,1,0,211,889,0.667,0.74,0.344,0.417,0.761,8.44,4.5,8.44,1.88,18.52
428," Concepcion, G",CHC,0,0,3.86,3,0,0,0,2.1,2,1,1,0,1,2,0.25,1.29,0,0,0,0,1,0,0,1,4,0,0,0,0,0,10,45,.---,0.25,0.3,0.5,0.8,7.71,3.86,7.71,2,19.29
428," Conley, A",MIA,8,6,3.85,25,25,0,0,133.1,125,59,57,13,62,124,0.25,1.4,0,0,11,7,0,0,14,111,150,9,0,8,1,1,584,2274,0.571,0.74,0.344,0.394,0.738,8.37,4.19,8.44,2,17.06
428," Duensing, B",BAL,1,0,4.05,14,0,0,0,13.1,13,6,6,2,3,10,0.25,1.2,0,0,0,1,4,0,1,7,22,1,0,0,0,0,55,209,1,0.32,0.291,0.423,0.714,6.75,2.03,8.78,3.33,15.68
428," Escobar, E",MIN,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.25,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4,16,.---,0,0.25,0.25,0.5,0,0,9,-.--,16
428," Glasnow, T",PIT,0,2,4.24,7,4,0,0,23.1,22,13,11,2,13,24,0.25,1.5,0,0,3,0,0,0,5,26,17,2,1,9,0,0,105,439,0,1.53,0.365,0.409,0.774,9.26,5.01,8.49,1.85,18.81
428," Gott, T",WSH,0,0,1.5,9,0,0,0,6,6,1,1,0,3,6,0.25,1.5,0,0,1,1,1,1,0,6,6,0,0,0,0,0,28,102,.---,1,0.357,0.333,0.69,9,4.5,9,2,17
428," Hinojosa, D",PHI,0,1,3.27,10,0,0,1,11,10,4,4,1,3,8,0.25,1.18,0,0,0,0,4,1,1,12,11,0,0,0,0,1,44,177,0,1.09,0.295,0.35,0.645,6.55,2.45,8.18,2.67,16.09
428," Hoying, J",TEX,0,0,9,1,0,0,0,1,1,1,1,1,0,0,0.25,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,4,14,.---,0.5,0.25,1,1.25,0,0,9,-.--,14
428," Ladendorf, T",OAK,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.25,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,5,16,.---,0,0.4,0.25,0.65,0,9,9,0,16
428," Minaya, J",CWS,1,0,4.35,11,0,0,0,10.1,10,6,5,0,5,6,0.25,1.45,0,0,2,0,3,0,1,6,18,0,0,2,1,0,47,180,1,0.33,0.362,0.35,0.712,5.23,4.35,8.71,1.2,17.42
428," Morin, M",LAA,2,2,4.37,60,0,0,1,55.2,52,31,27,6,15,49,0.25,1.2,0,0,1,1,8,13,3,46,64,1,1,1,3,2,227,848,0.5,0.72,0.302,0.375,0.677,7.92,2.43,8.41,3.27,15.23
428," Musgrove, J",HOU,4,4,4.06,11,10,0,0,62,59,28,28,9,16,55,0.25,1.21,0,0,3,0,1,0,4,66,57,0,0,0,0,0,256,980,0.5,1.16,0.305,0.453,0.758,7.98,2.32,8.56,3.44,15.81
428," Parker, B",LAA,1,0,4.67,17,0,1,1,17.1,17,9,9,1,9,15,0.25,1.5,0,0,2,1,5,0,0,17,19,0,0,2,2,0,79,334,1,0.89,0.354,0.353,0.707,7.79,4.67,8.83,1.67,19.27
428," Shuck, J",CWS,0,0,9,1,0,0,0,1,1,1,1,0,0,0,0.25,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4,13,.---,*.**,0.25,0.5,0.75,0,0,9,-.--,13
428," Stripling, R",LAD,5,9,3.96,22,14,0,0,100,96,46,44,10,30,74,0.25,1.26,0,0,1,3,4,0,7,131,87,6,0,9,0,0,419,1590,0.357,1.51,0.305,0.404,0.709,6.66,2.7,8.64,2.47,15.9
428," Torres, J",SD,0,0,0,4,0,0,0,3,3,0,0,0,2,3,0.25,1.67,0,0,0,0,1,1,0,1,5,1,0,0,0,0,14,58,.---,0.2,0.357,0.417,0.774,9,6,9,1.5,19.33
428," White, T",HOU,0,0,9,1,0,0,0,1,1,1,1,1,0,0,0.25,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,4,17,.---,2,0.25,1,1.25,0,0,9,-.--,17
450," Chatwood, T",COL,12,9,3.87,27,27,0,0,158,147,75,68,15,70,117,0.25,1.37,0,0,5,2,0,0,22,210,120,7,0,4,6,0,669,2546,0.571,1.75,0.333,0.39,0.723,6.66,3.99,8.37,1.67,16.11
