RK,Player,Team,W,L,ERA,G,GS,SV,SVO,IP,H,R,ER,HR,BB,SO,AVG,WHIP,CG,SHO,HB,IBB,GF,HLD,GIDP,GO,AO,WP,BK,SB,CS,PK,TBF,NP,WPCT,GO_AO,OBP,SLG,OPS,K_9,BB_9,H_9,K_BB,P_IP
438," Estrada, M",MIL,7,6,4.36,39,18,0,0,150.2,137,77,73,29,44,127,0.241,1.2,0,0,3,0,3,0,4,119,194,2,1,15,7,1,624,2534,0.538,0.61,0.297,0.455,0.752,7.59,2.63,8.18,2.89,16.82
439," Burton, J",MIN,3,5,4.36,68,0,3,4,64,58,34,31,6,25,46,0.241,1.3,0,0,3,3,21,14,6,58,82,1,0,10,0,1,272,1013,0.375,0.71,0.316,0.365,0.681,6.47,3.52,8.16,1.84,15.83
440," Shoemaker, M",LAA,16,4,3.04,27,20,0,0,136,122,49,46,14,24,124,0.241,1.07,0,0,4,0,5,0,9,124,145,5,0,7,3,2,543,2101,0.8,0.86,0.278,0.381,0.658,8.21,1.59,8.07,5.17,15.45
441," Gonzales, M",STL,4,2,4.15,10,5,0,0,34.2,32,16,16,4,21,31,0.241,1.53,0,0,1,1,0,1,3,32,39,0,0,0,2,1,156,623,0.667,0.82,0.346,0.391,0.737,8.05,5.45,8.31,1.48,17.97
442," Tropeano, N",HOU,1,3,4.57,4,4,0,0,21.2,19,12,11,0,9,13,0.241,1.29,0,0,1,1,0,0,2,19,30,1,0,1,1,0,91,367,0.25,0.63,0.322,0.304,0.626,5.4,3.74,7.89,1.44,16.94
443," Tanaka, M",NYY,13,5,2.77,20,20,0,0,136.1,123,47,42,15,21,141,0.24,1.06,3,1,4,0,0,0,11,140,113,4,0,6,1,0,542,2009,0.722,1.24,0.274,0.383,0.657,9.31,1.39,8.12,6.71,14.74
444," Latos, M",CIN,5,5,3.25,16,16,0,0,102.1,92,42,37,9,26,74,0.24,1.15,0,0,2,2,0,0,6,96,130,1,0,7,2,0,420,1533,0.5,0.74,0.291,0.36,0.652,6.51,2.29,8.09,2.85,14.98
445," Christiani, N",CIN,0,1,5.54,10,0,0,0,13,12,8,8,2,6,8,0.24,1.38,0,0,0,3,4,0,0,17,14,0,0,2,0,0,57,184,0,1.21,0.316,0.46,0.776,5.54,4.15,8.31,1.33,14.15
446," Wheeler, Z",NYM,11,11,3.54,32,32,0,0,185.1,167,84,73,14,79,187,0.24,1.33,1,1,11,3,0,0,20,216,134,9,0,7,3,1,794,3308,0.5,1.61,0.326,0.352,0.678,9.08,3.84,8.11,2.37,17.85
447," Price, D",DET,15,12,3.26,34,34,0,0,248.1,230,100,90,25,38,271,0.24,1.08,3,0,5,1,0,0,12,211,254,2,0,12,4,2,1009,3730,0.556,0.83,0.272,0.375,0.647,9.82,1.38,8.34,7.13,15.02
448," Tazawa, J",BOS,4,3,2.86,71,0,0,5,63,58,23,20,5,17,64,0.24,1.19,0,0,0,1,12,16,3,56,66,5,0,0,0,1,261,988,0.571,0.85,0.288,0.372,0.66,9.14,2.43,8.29,3.76,15.68
449," Ventura, Y",KC,14,10,3.2,31,30,0,0,183,168,70,65,14,69,159,0.24,1.3,0,0,5,1,0,0,13,203,178,11,1,1,1,0,782,2985,0.583,1.14,0.311,0.358,0.669,7.82,3.39,8.26,2.3,16.31
450," Crow, A",KC,6,1,4.12,67,0,3,6,59,52,32,27,10,24,34,0.24,1.29,0,0,0,1,20,11,7,63,71,2,0,4,1,1,244,934,0.857,0.89,0.314,0.429,0.743,5.19,3.66,7.93,1.42,15.83
451," Bumgarner, M",SF,18,10,2.98,33,33,0,0,217.1,194,81,72,21,43,219,0.24,1.09,4,2,6,3,0,0,18,211,200,4,1,7,10,6,873,3372,0.643,1.06,0.281,0.372,0.653,9.07,1.78,8.03,5.09,15.52
452," Scribner, E",OAK,1,0,4.63,13,0,0,0,11.2,11,6,6,4,0,11,0.239,0.94,0,0,1,0,6,0,0,10,14,0,0,0,0,0,47,164,1,0.71,0.255,0.522,0.777,8.49,0,8.49,*.**,14.06
453," Delgado, R",ARI,4,4,4.87,47,4,0,0,77.2,71,44,42,6,35,86,0.239,1.36,0,0,3,2,6,2,2,55,89,5,0,5,0,0,339,1459,0.5,0.62,0.323,0.377,0.701,9.97,4.06,8.23,2.46,18.79
454," Weaver, J",LAA,18,9,3.59,34,34,0,0,213.1,193,87,85,27,65,169,0.239,1.21,1,0,6,1,0,0,9,164,291,3,0,25,5,3,888,3352,0.667,0.56,0.299,0.385,0.684,7.13,2.74,8.14,2.6,15.71
455," Roark, T",WSH,15,10,2.85,31,31,0,0,198.2,178,64,63,16,39,138,0.239,1.09,1,1,6,1,0,0,17,206,231,0,0,8,5,1,798,2999,0.6,0.89,0.281,0.351,0.632,6.25,1.77,8.06,3.54,15.1
456," Wood, A",ATL,11,11,2.78,35,24,0,0,171.2,151,58,53,16,45,170,0.239,1.14,1,0,6,1,2,2,18,158,164,5,0,7,4,5,694,2683,0.5,0.96,0.294,0.357,0.651,8.91,2.36,7.92,3.78,15.63
457," Crockett, K",CLE,4,1,1.8,43,0,0,0,30,26,6,6,2,8,28,0.239,1.13,0,0,3,2,7,5,2,34,23,0,1,1,0,0,122,494,0.8,1.48,0.308,0.349,0.657,8.4,2.4,7.8,3.5,16.47
458," Kazmir, S",OAK,15,9,3.55,32,32,0,0,190.1,171,81,75,16,50,164,0.238,1.16,2,0,4,1,0,0,19,190,198,9,1,18,2,1,777,2983,0.625,0.96,0.291,0.357,0.648,7.75,2.36,8.09,3.28,15.67
459," Smyly, D",TB,9,10,3.24,28,25,0,0,153,136,57,55,18,42,133,0.238,1.16,1,1,1,2,0,1,11,121,185,8,0,15,9,7,618,2592,0.474,0.65,0.29,0.398,0.688,7.82,2.47,8,3.17,16.94
460," Scherzer, M",DET,18,5,3.15,33,33,0,0,220.1,196,80,77,18,63,252,0.238,1.18,1,1,6,1,0,0,15,161,226,10,1,13,10,0,904,3638,0.783,0.71,0.294,0.368,0.663,10.29,2.57,8.01,4,16.51
461," Lynn, L",STL,15,10,2.74,33,33,0,0,203.2,185,72,62,13,72,181,0.238,1.26,2,1,7,1,0,0,12,211,210,7,0,1,3,0,866,3450,0.6,1,0.307,0.355,0.662,8,3.18,8.18,2.51,16.94
462," Tillman, C",BAL,13,6,3.34,34,34,0,0,207.1,189,83,77,21,66,150,0.238,1.23,1,1,4,1,0,0,12,204,257,8,0,1,3,1,871,3411,0.684,0.79,0.298,0.373,0.671,6.51,2.86,8.2,2.27,16.45
463," Webb, D",CWS,6,5,3.99,57,0,0,2,67.2,59,31,30,6,42,58,0.238,1.49,0,0,2,5,26,4,9,79,56,13,0,7,1,0,296,1177,0.545,1.41,0.349,0.387,0.736,7.71,5.59,7.85,1.38,17.39
464," De La Rosa, J",COL,14,11,4.1,32,32,0,0,184.1,161,90,84,21,67,139,0.238,1.24,0,0,9,2,0,0,21,233,158,9,0,14,3,1,768,3067,0.56,1.47,0.313,0.394,0.707,6.79,3.27,7.86,2.07,16.64
465," Hardy, B",DET,2,1,2.54,38,0,0,1,39,34,12,11,1,20,31,0.238,1.38,0,0,1,3,7,4,4,44,37,1,0,0,0,1,167,643,0.667,1.19,0.331,0.28,0.611,7.15,4.62,7.85,1.55,16.49
466," Despaigne, O",SD,4,7,3.36,16,16,0,0,96.1,85,44,36,6,32,65,0.237,1.21,0,0,5,0,0,0,7,126,91,0,0,11,4,1,404,1549,0.364,1.38,0.308,0.33,0.638,6.07,2.99,7.94,2.03,16.08
467," Francis, J",TOR,1,2,5.85,12,1,1,1,20,18,13,13,3,3,15,0.237,1.05,0,0,1,1,9,0,1,21,24,1,0,0,0,0,82,312,0.333,0.88,0.272,0.408,0.679,6.75,1.35,8.1,5,15.6
468," Cishek, S",MIA,4,5,3.17,67,0,39,43,65.1,58,26,23,3,21,84,0.237,1.21,0,0,1,2,55,0,1,59,52,1,0,5,4,1,275,1142,0.444,1.13,0.296,0.347,0.643,11.57,2.89,7.99,4,17.48
469," Lobstein, K",DET,1,2,4.35,7,6,0,0,39.1,35,20,19,3,14,27,0.236,1.25,0,0,0,2,1,0,2,41,47,0,0,2,1,0,164,630,0.333,0.87,0.301,0.365,0.665,6.18,3.2,8.01,1.93,16.02
470," Beimel, J",SEA,3,1,2.2,56,0,0,0,45,39,12,11,4,14,25,0.236,1.18,0,0,1,4,8,10,4,59,46,3,0,3,1,2,184,624,0.75,1.28,0.298,0.358,0.656,5,2.8,7.8,1.79,13.87
471," Lester, J",OAK,16,11,2.46,32,32,0,0,219.2,194,76,60,16,48,220,0.236,1.1,1,1,5,0,0,0,21,197,221,3,0,16,5,0,885,3493,0.593,0.89,0.281,0.354,0.635,9.01,1.97,7.95,4.58,15.9
472," Hoover, J",CIN,1,10,4.88,54,0,0,4,62.2,56,36,34,13,31,75,0.236,1.39,0,0,1,3,22,1,3,33,79,0,0,0,1,0,275,1145,0.091,0.42,0.321,0.464,0.785,10.77,4.45,8.04,2.42,18.27
473," Freeman, S",STL,2,0,2.61,44,0,0,0,38,34,13,11,2,19,35,0.236,1.39,0,0,4,0,9,11,5,48,29,3,0,1,1,0,169,667,1,1.66,0.339,0.299,0.638,8.29,4.5,8.05,1.84,17.55
474," Miller, S",STL,10,9,3.74,32,31,0,0,183,160,78,76,22,73,127,0.236,1.27,1,1,2,4,0,0,14,179,223,4,0,14,6,1,764,2858,0.526,0.8,0.31,0.388,0.698,6.25,3.59,7.87,1.74,15.62
475," Chatwood, T",COL,1,0,4.5,4,4,0,0,24,21,13,12,4,8,20,0.236,1.21,0,0,2,0,0,0,2,29,21,2,0,0,1,0,101,354,1,1.38,0.307,0.404,0.711,7.5,3,7.88,2.5,14.75
476," Lyons, T",STL,0,4,4.42,11,4,0,0,36.2,33,23,18,4,11,36,0.236,1.2,0,0,2,2,1,0,3,37,36,0,0,1,1,1,155,535,0,1.03,0.299,0.379,0.677,8.84,2.7,8.1,3.27,14.59
477," Volquez, E",PIT,13,7,3.04,32,31,0,0,192.2,166,75,65,17,71,140,0.235,1.23,1,0,14,6,0,0,17,248,172,15,0,9,7,1,809,2977,0.65,1.44,0.315,0.359,0.674,6.54,3.32,7.75,1.97,15.45
478," Elbert, S",LAD,1,0,2.08,7,0,0,0,4.1,4,1,1,0,1,2,0.235,1.15,0,0,0,0,0,1,0,5,6,0,0,0,0,0,18,68,1,0.83,0.278,0.235,0.513,4.15,2.08,8.31,2,15.69
478," Hamels, C",PHI,9,9,2.46,30,30,0,0,204.2,176,60,56,14,59,198,0.235,1.15,0,0,8,3,0,0,18,213,175,6,1,19,9,5,829,3136,0.5,1.22,0.296,0.345,0.641,8.71,2.59,7.74,3.36,15.32
480," Cashner, A",SD,5,7,2.55,19,19,0,0,123.1,110,42,35,7,29,93,0.235,1.13,2,2,1,3,0,0,4,148,124,2,0,8,3,0,506,1797,0.417,1.19,0.279,0.344,0.623,6.79,2.12,8.03,3.21,14.57
481," Hammel, J",OAK,10,11,3.47,30,29,0,0,176.1,154,70,68,23,44,158,0.235,1.12,0,0,8,2,1,0,11,166,185,6,0,12,3,2,715,2796,0.476,0.9,0.289,0.39,0.68,8.06,2.25,7.86,3.59,15.86
482," Samardzija, J",OAK,7,13,2.99,33,33,0,0,219.2,191,86,73,20,43,202,0.234,1.07,2,0,10,3,0,0,20,250,182,10,0,19,8,2,879,3339,0.35,1.37,0.279,0.367,0.646,8.28,1.76,7.83,4.7,15.2
483," Wacha, M",STL,5,6,3.2,19,19,0,0,107,95,41,38,6,33,94,0.234,1.2,0,0,5,0,0,0,10,102,118,2,0,0,2,1,447,1694,0.455,0.86,0.298,0.337,0.636,7.91,2.78,7.99,2.85,15.83
484," Morin, M",LAA,4,4,2.9,60,0,0,2,59,51,22,19,3,19,54,0.234,1.19,0,0,3,6,10,10,7,62,57,3,0,3,1,0,246,918,0.5,1.09,0.299,0.33,0.629,8.24,2.9,7.78,2.84,15.56
485," Frasor, J",KC,4,1,2.66,61,0,0,2,47.1,40,17,14,3,18,46,0.234,1.23,0,0,2,2,11,10,4,49,41,3,0,7,2,0,196,832,0.8,1.2,0.306,0.345,0.651,8.75,3.42,7.61,2.56,17.58
486," Young, C",SEA,12,9,3.65,30,29,0,0,165,143,70,67,26,60,108,0.234,1.23,0,0,3,3,0,0,6,98,276,5,1,13,4,0,688,2718,0.571,0.36,0.301,0.431,0.733,5.89,3.27,7.8,1.8,16.47
487," Garcia, J",STL,3,1,4.12,7,7,0,0,43.2,39,20,20,6,7,39,0.234,1.05,0,0,3,0,0,0,3,58,31,1,0,0,0,0,177,631,0.75,1.87,0.277,0.419,0.696,8.04,1.44,8.04,5.57,14.45
488," Kluber, C",CLE,18,9,2.44,34,34,0,0,235.2,207,72,64,14,51,269,0.233,1.09,3,1,6,3,0,0,16,235,183,3,0,8,9,0,951,3500,0.667,1.28,0.279,0.345,0.624,10.27,1.95,7.91,5.27,14.85
489," Mattheus, R",WSH,0,0,1.04,7,0,0,0,8.2,7,1,1,0,4,4,0.233,1.27,0,0,1,0,4,0,3,10,9,0,0,0,0,0,35,121,.---,1.11,0.343,0.333,0.676,4.15,4.15,7.27,1,13.96
490," Garza, M",MIL,8,8,3.64,27,27,0,0,163.1,143,77,66,12,50,126,0.233,1.18,1,1,4,2,0,0,10,184,173,3,1,6,3,0,680,2538,0.5,1.06,0.294,0.351,0.644,6.94,2.76,7.88,2.52,15.54
491," Ramos, C",TB,2,6,3.7,43,7,0,0,82.2,73,39,34,8,39,66,0.233,1.35,0,0,1,7,14,2,4,90,90,4,0,3,0,0,360,1311,0.25,1,0.317,0.358,0.675,7.19,4.25,7.95,1.69,15.86
492," Dickey, R",TOR,14,13,3.71,34,34,0,0,215.2,191,101,89,26,74,173,0.233,1.23,1,0,14,2,0,0,16,234,228,5,0,3,2,1,914,3513,0.519,1.03,0.306,0.399,0.705,7.22,3.09,7.97,2.34,16.29
493," Gray, S",OAK,14,10,3.08,33,33,0,0,219,187,84,75,15,74,183,0.232,1.19,2,2,7,2,0,0,21,291,157,15,0,7,3,1,899,3295,0.583,1.85,0.301,0.327,0.627,7.52,3.04,7.68,2.47,15.05
494," Adams, M",PHI,2,1,2.89,22,0,0,2,18.2,16,8,6,1,8,21,0.232,1.29,0,0,0,1,0,6,2,21,13,0,0,4,0,0,79,313,0.667,1.62,0.312,0.348,0.66,10.13,3.86,7.71,2.63,16.77
494," Watson, T",PIT,10,2,1.63,78,0,2,9,77.1,64,16,14,5,15,81,0.232,1.02,0,0,6,0,3,34,8,78,61,0,0,4,2,0,305,1199,0.833,1.28,0.283,0.33,0.613,9.43,1.75,7.45,5.4,15.5
496," Teheran, J",ATL,14,13,2.89,33,33,0,0,221,188,82,71,22,51,186,0.232,1.08,4,2,4,4,0,0,13,180,275,1,1,14,5,6,884,3271,0.519,0.65,0.279,0.36,0.639,7.57,2.08,7.66,3.65,14.8
497," Kelley, S",NYY,3,6,4.53,59,0,4,7,51.2,45,26,26,5,20,67,0.231,1.26,0,0,1,4,15,12,1,39,48,3,0,1,0,0,220,889,0.333,0.81,0.304,0.359,0.663,11.67,3.48,7.84,3.35,17.21
498," Cobb, A",TB,10,9,2.87,27,27,0,0,166.1,142,56,53,11,47,149,0.231,1.14,0,0,10,1,0,0,14,199,134,8,0,12,2,2,681,2611,0.526,1.49,0.294,0.325,0.619,8.06,2.54,7.68,3.17,15.7
499," Ross, T",SD,13,14,2.81,31,31,0,0,195.2,165,75,61,13,72,195,0.23,1.21,2,1,9,2,0,0,21,247,123,12,0,31,10,1,811,3119,0.481,2.01,0.307,0.327,0.634,8.97,3.31,7.59,2.71,15.94
500," Diaz, J",CIN,0,1,3.38,36,0,0,1,34.2,29,13,13,3,14,37,0.23,1.24,0,0,0,4,12,8,3,30,32,1,0,1,0,0,142,585,0,0.94,0.303,0.365,0.668,9.61,3.63,7.53,2.64,16.88
501," Torres, A",SD,2,1,3.33,70,0,0,1,54,46,25,20,2,33,51,0.23,1.46,0,0,3,1,12,7,4,61,46,6,0,4,1,1,241,992,0.667,1.33,0.345,0.3,0.645,8.5,5.5,7.67,1.55,18.37
502," Gonzalez, G",WSH,10,10,3.57,27,27,0,0,158.2,134,66,63,10,56,162,0.23,1.2,0,0,3,0,0,0,9,155,143,2,0,8,6,3,653,2623,0.5,1.08,0.299,0.348,0.647,9.19,3.18,7.6,2.89,16.53
503," Grimm, J",CHC,5,2,3.78,73,0,0,1,69,59,32,29,4,27,70,0.23,1.25,0,0,4,2,19,11,6,70,62,8,0,6,0,0,292,1134,0.714,1.13,0.309,0.323,0.632,9.13,3.52,7.7,2.59,16.43
504," Affeldt, J",SF,4,2,2.28,62,0,0,3,55.1,47,14,14,1,14,41,0.229,1.1,0,0,4,1,9,18,6,87,32,4,1,6,0,0,225,838,0.667,2.72,0.29,0.302,0.593,6.67,2.28,7.64,2.93,15.14
505," Hughes, J",PIT,7,5,1.96,63,0,0,2,64.1,51,21,14,4,19,36,0.229,1.09,0,0,6,5,16,14,10,105,39,2,0,4,6,1,256,884,0.583,2.69,0.304,0.305,0.609,5.04,2.66,7.13,1.89,13.74
506," Blevins, J",WSH,2,3,4.87,64,0,0,0,57.1,48,31,31,3,23,66,0.229,1.24,0,0,1,6,25,9,1,44,58,2,0,4,2,0,240,976,0.4,0.76,0.304,0.319,0.623,10.36,3.61,7.53,2.87,17.02
506," Eveland, D",NYM,1,1,2.63,30,0,1,2,27.1,24,8,8,2,6,27,0.229,1.1,0,0,4,1,10,2,1,34,20,0,0,2,0,0,115,475,0.5,1.7,0.296,0.333,0.629,8.89,1.98,7.9,4.5,17.38
506," Garces, F",SD,0,0,2,15,0,0,1,9,8,2,2,1,1,10,0.229,1,0,0,1,0,1,3,0,4,13,0,0,0,0,0,37,143,.---,0.31,0.27,0.4,0.67,10,1,8,10,15.89
506," Medina, Y",SEA,5,3,2.68,66,0,0,1,57,48,18,17,3,28,60,0.229,1.33,0,0,5,3,19,21,6,66,40,8,0,5,0,0,247,909,0.625,1.65,0.328,0.314,0.642,9.47,4.42,7.58,2.14,15.95
506," Outman, J",NYY,4,0,2.86,40,0,0,1,28.1,24,10,9,4,16,26,0.229,1.41,0,0,0,2,6,2,3,34,22,1,0,1,0,0,122,510,1,1.55,0.331,0.429,0.759,8.26,5.08,7.62,1.63,18
511," Salas, F",LAA,5,0,3.38,57,0,0,1,58.2,50,22,22,5,14,61,0.228,1.09,0,0,1,4,11,9,2,39,74,1,1,4,0,0,239,943,1,0.53,0.277,0.361,0.637,9.36,2.15,7.67,4.36,16.07
512," Boyer, B",SD,0,1,3.57,32,0,0,0,40.1,34,16,16,2,8,29,0.228,1.04,0,0,0,0,11,5,1,42,47,1,0,3,2,0,160,625,0,0.89,0.266,0.362,0.628,6.47,1.79,7.59,3.63,15.5
513," DeGrom, J",NYM,9,6,2.69,22,22,0,0,140.1,117,44,42,7,43,144,0.228,1.14,0,0,1,2,0,0,13,136,124,1,0,8,4,0,565,2236,0.6,1.1,0.288,0.326,0.613,9.24,2.76,7.5,3.35,15.93
514," Sanchez, A",DET,8,5,3.43,22,21,0,0,126,108,55,48,4,30,102,0.228,1.1,0,0,3,1,0,0,8,141,130,5,0,13,3,1,514,2097,0.615,1.08,0.276,0.323,0.599,7.29,2.14,7.71,3.4,16.64
515," Varvaro, A",ATL,3,3,2.63,61,0,0,1,54.2,46,18,16,5,13,50,0.228,1.08,0,0,0,1,17,13,7,55,54,5,0,1,0,0,218,899,0.5,1.02,0.271,0.361,0.632,8.23,2.14,7.57,3.85,16.45
516," Perez, C",LAD,1,3,4.27,49,0,1,2,46.1,38,23,22,6,25,39,0.228,1.36,0,0,5,0,15,6,8,44,49,4,0,7,1,0,200,832,0.25,0.9,0.342,0.413,0.755,7.58,4.86,7.38,1.56,17.96
517," Atchison, S",CLE,6,0,2.75,70,0,2,7,72,60,24,22,4,14,49,0.227,1.03,0,0,0,4,11,14,12,106,51,1,0,4,2,0,280,1037,1,2.08,0.265,0.341,0.606,6.13,1.75,7.5,3.5,14.4
518," Cecil, B",TOR,2,3,2.7,66,0,5,7,53.1,46,16,16,2,27,76,0.227,1.37,0,0,1,4,17,24,3,54,30,1,0,11,0,0,234,895,0.4,1.8,0.316,0.31,0.627,12.83,4.56,7.76,2.81,16.78
519," Beckett, J",LAD,6,6,2.88,20,20,0,0,115.2,96,41,37,17,39,107,0.226,1.17,1,1,5,2,0,0,4,115,112,1,0,12,6,0,475,1909,0.5,1.03,0.297,0.408,0.705,8.33,3.03,7.47,2.74,16.5
520," Perez, O",ARI,3,4,2.91,68,0,0,1,58.2,50,25,19,5,24,76,0.226,1.26,0,0,7,2,11,15,6,52,47,3,3,2,0,1,256,1000,0.429,1.11,0.321,0.357,0.679,11.66,3.68,7.67,3.17,17.05
521," Downs, D",HOU,2,1,5.45,45,0,0,0,34.2,28,22,21,2,19,27,0.226,1.36,0,0,3,2,7,10,5,36,35,2,2,4,1,1,148,532,0.667,1.03,0.34,0.355,0.695,7.01,4.93,7.27,1.42,15.35
522," Oviedo, J",TB,3,3,3.69,32,0,1,2,31.2,27,14,13,3,16,26,0.225,1.36,0,0,3,1,13,2,0,27,41,5,0,5,0,1,140,528,0.5,0.66,0.329,0.4,0.729,7.39,4.55,7.67,1.63,16.67
523," Jansen, K",LAD,2,3,2.76,68,0,44,49,65.1,55,20,20,5,19,101,0.224,1.13,0,0,0,2,57,0,1,36,57,2,0,6,2,0,268,1061,0.4,0.63,0.277,0.333,0.61,13.91,2.62,7.58,5.32,16.24
524," Paxton, J",SEA,6,4,3.04,13,13,0,0,74,60,29,25,3,29,59,0.223,1.2,0,0,1,2,0,0,9,95,59,7,0,7,2,0,303,1182,0.6,1.61,0.3,0.312,0.612,7.18,3.53,7.3,2.03,15.97
525," Walker, T",SEA,2,3,2.61,8,5,0,0,38,31,12,11,2,18,34,0.223,1.29,1,0,3,1,2,0,7,41,33,2,1,3,0,0,160,625,0.4,1.24,0.325,0.317,0.642,8.05,4.26,7.34,1.89,16.45
526," Petit, Y",SF,5,5,3.69,39,12,0,0,117,97,51,48,12,22,133,0.223,1.02,1,0,1,5,14,0,7,81,127,0,0,15,4,0,461,1678,0.5,0.64,0.26,0.375,0.635,10.23,1.69,7.46,6.05,14.34
527," DeFratus, J",PHI,3,1,2.39,54,0,0,2,52.2,45,19,14,4,12,49,0.223,1.08,0,0,3,4,17,6,4,50,60,2,0,6,0,0,219,831,0.75,0.83,0.275,0.356,0.632,8.37,2.05,7.69,4.08,15.78
528," Duke, Z",MIL,5,1,2.45,74,0,0,4,58.2,49,19,16,3,17,74,0.223,1.13,0,0,0,1,13,12,7,68,29,3,0,1,1,0,238,979,0.833,2.34,0.278,0.3,0.578,11.35,2.61,7.52,4.35,16.69
529," Soriano, R",WSH,4,1,3.19,64,0,32,39,62,51,23,22,4,19,59,0.223,1.13,0,0,2,0,48,0,5,41,80,2,0,3,2,0,252,1008,0.8,0.51,0.286,0.354,0.639,8.56,2.76,7.4,3.11,16.26
530," Rosenthal, T",STL,2,6,3.2,72,0,45,51,70.1,57,25,25,2,42,87,0.223,1.41,0,0,4,5,59,2,8,53,65,1,1,2,0,0,308,1263,0.25,0.82,0.337,0.305,0.641,11.13,5.37,7.29,2.07,17.96
531," Daley, M",NYY,0,1,5.02,13,0,0,0,14.1,12,11,8,4,6,10,0.222,1.26,0,0,1,1,5,1,0,10,24,0,0,0,0,0,63,226,0,0.42,0.306,0.519,0.825,6.28,3.77,7.53,1.67,15.77
531," Finnegan, B",KC,0,1,1.29,7,0,0,0,7,6,1,1,0,1,10,0.222,1,0,0,0,0,1,1,0,7,4,0,0,0,0,0,28,121,0,1.75,0.25,0.296,0.546,12.86,1.29,7.71,10,17.29
531," Gomes, B",TB,2,2,3.71,29,0,0,0,34,28,14,14,5,11,24,0.222,1.15,0,0,0,2,5,5,2,30,45,3,0,1,0,1,138,545,0.5,0.67,0.283,0.381,0.664,6.35,2.91,7.41,2.18,16.03
531," Graveman, K",TOR,0,0,3.86,5,0,0,0,4.2,4,2,2,0,0,4,0.222,0.86,0,0,0,0,1,0,0,9,1,1,0,0,0,0,18,61,.---,9,0.222,0.333,0.556,7.71,0,7.71,*.**,13.07
531," Soria, J",DET,2,4,3.25,48,0,18,20,44.1,38,19,16,2,6,48,0.222,0.99,0,0,2,2,37,1,2,39,49,1,0,0,1,1,182,692,0.333,0.8,0.254,0.351,0.605,9.74,1.22,7.71,8,15.61
531," Thornburg, T",MIL,3,1,4.25,27,0,0,0,29.2,24,14,14,1,21,28,0.222,1.52,0,0,0,0,4,5,1,24,34,4,0,2,1,0,131,511,0.75,0.71,0.346,0.324,0.67,8.49,6.37,7.28,1.33,17.22
537," Wainwright, A",STL,20,9,2.38,32,32,0,0,227,184,64,60,10,50,179,0.222,1.03,5,3,7,5,0,0,24,258,220,4,1,6,2,0,898,3258,0.69,1.17,0.271,0.31,0.58,7.1,1.98,7.3,3.58,14.35
538," Farquhar, D",SEA,3,1,2.66,66,0,1,3,71,58,23,21,5,22,81,0.221,1.13,0,0,4,1,22,13,4,61,64,6,2,1,3,1,290,1139,0.75,0.95,0.291,0.317,0.607,10.27,2.79,7.35,3.68,16.04
539," Vincent, N",SD,1,2,3.6,63,0,0,2,55,44,22,22,5,11,62,0.221,1,0,0,2,1,7,20,5,37,59,1,0,1,0,0,215,860,0.333,0.63,0.269,0.357,0.626,10.15,1.8,7.2,5.64,15.64
540," Colome, A",TB,2,0,2.66,5,3,0,0,23.2,19,7,7,1,10,13,0.221,1.23,0,0,0,0,1,0,4,21,34,3,0,1,0,0,97,385,1,0.62,0.299,0.291,0.59,4.94,3.8,7.23,1.3,16.27
541," Barrett, A",WSH,3,0,2.66,50,0,0,0,40.2,33,17,12,1,20,49,0.22,1.3,0,0,1,2,12,8,4,39,32,6,1,3,2,0,174,675,1,1.22,0.312,0.293,0.605,10.84,4.43,7.3,2.45,16.6
542," Lopez, J",SF,1,1,3.11,65,0,0,2,37.2,31,14,13,2,19,22,0.22,1.33,0,0,2,6,14,12,2,67,26,1,0,1,0,0,167,599,0.5,2.58,0.317,0.312,0.629,5.26,4.54,7.41,1.16,15.9
543," Wilson, J",PIT,3,4,4.2,70,0,0,3,60,49,30,28,4,30,61,0.22,1.32,0,0,3,5,15,16,4,61,52,4,0,7,1,1,256,1032,0.429,1.17,0.32,0.323,0.643,9.15,4.5,7.35,2.03,17.2
544," Gregerson, L",OAK,5,5,2.12,72,0,3,11,72.1,58,20,17,6,15,59,0.22,1.01,0,0,1,3,17,22,6,96,55,6,0,10,0,0,284,1006,0.5,1.75,0.263,0.341,0.604,7.34,1.87,7.22,3.93,13.91
545," Dunn, M",MIA,10,6,3.16,75,0,1,4,57,47,25,20,4,22,67,0.22,1.21,0,0,4,1,15,22,1,42,63,2,0,3,0,0,245,988,0.625,0.67,0.303,0.332,0.635,10.58,3.47,7.42,3.05,17.33
546," Alburquerque, A",DET,3,1,2.51,72,0,1,1,57.1,46,16,16,7,21,63,0.219,1.17,0,0,3,1,15,17,3,50,53,2,2,8,3,0,236,960,0.75,0.94,0.297,0.343,0.639,9.89,3.3,7.22,3,16.74
547," Warren, A",NYY,3,6,2.97,69,0,3,6,78.2,63,27,26,4,24,76,0.219,1.11,0,0,3,1,11,23,7,85,73,4,0,1,2,0,324,1332,0.333,1.16,0.282,0.333,0.615,8.69,2.75,7.21,3.17,16.93
548," Liriano, F",PIT,7,10,3.38,29,29,0,0,162.1,130,68,61,13,81,175,0.218,1.3,0,0,4,3,0,0,11,197,104,12,0,19,5,1,691,2714,0.412,1.89,0.314,0.331,0.645,9.7,4.49,7.21,2.16,16.72
